time         ,iter.    ,bestScore,live    ,dead    ,lambdaLeft,liftReachable,mapName
1342418229349,        0,        0,       0,        51,            1,map10
1342418229549,        0,     2340,       0,         0,            1,map10
1342418229750,        0,     2340,       0,         0,            1,map10
1342418229950,        0,     2340,       0,         0,            1,map10
1342418230150,        0,     3590,       0,         0,            1,map10
1342418230350,        0,     3590,       0,         0,            1,map10
1342418230550,        0,     3590,       0,         0,            1,map10
1342418230750,        0,     3590,       0,         0,            1,map10
1342418230950,        0,     3590,       0,         0,            1,map10
1342418231150,        0,     3590,       0,         0,            1,map10
1342418231350,    51435,     3590,    6779,         0,            1,map10
1342418231551,    51435,     3590,    6779,         0,            1,map10
1342418231751,    51435,     3590,    6779,         0,            1,map10
1342418231951,    51435,     3590,    6779,         0,            1,map10
1342418232151,    51435,     3590,    6779,         0,            1,map10
1342418232351,    51435,     3590,    6779,         0,            1,map10
1342418232551,    51435,     3590,    6779,         0,            1,map10
1342418232752,    51435,     3590,    6779,         0,            1,map10
1342418232952,    51435,     3590,    6779,         0,            1,map10
1342418233152,    51435,     3590,    6779,         0,            1,map10
1342418233352,    51435,     3590,    6779,         0,            1,map10
1342418233552,    51435,     3590,    6779,         0,            1,map10
1342418233753,    51435,     3590,    6779,         0,            1,map10
1342418233953,    51435,     3590,    6779,         0,            1,map10
1342418234153,    51435,     3590,    6779,         0,            1,map10
1342418234353,    51435,     3590,    6779,         0,            1,map10
1342418234553,    51435,     3590,    6779,         0,            1,map10
1342418234753,    51435,     3590,    6779,         0,            1,map10
1342418234953,    51435,     3590,    6779,         0,            1,map10
1342418235153,    51435,     3590,    6779,         0,            1,map10
1342418235354,    51435,     3590,    6779,         0,            1,map10
1342418235554,    51435,     3590,    6779,         0,            1,map10
1342418235754,    51435,     3590,    6779,         0,            1,map10
1342418235954,    51435,     3590,    6779,         0,            1,map10
1342418236154,    51435,     3590,    6779,         0,            1,map10
1342418236354,    51435,     3590,    6779,         0,            1,map10
1342418236554,    51435,     3590,    6779,         0,            1,map10
1342418236754,    51435,     3590,    6779,         0,            1,map10
1342418236954,    51435,     3590,    6779,         0,            1,map10
1342418237155,    51435,     3590,    6779,         0,            1,map10
1342418237578,    51435,     3590,    6779,         0,            1,map10
1342418237778,    51435,     3590,    6779,         0,            1,map10
1342418237978,    51435,     3590,    6779,         0,            1,map10
1342418238178,    51435,     3590,    6779,         0,            1,map10
1342418238378,    51435,     3590,    6779,         0,            1,map10
1342418238578,    51435,     3590,    6779,         0,            1,map10
1342418238778,    51435,     3590,    6779,         0,            1,map10
1342418238979,    51435,     3590,    6779,         0,            1,map10
1342418239179,    51435,     3590,    6779,         0,            1,map10
1342418239379,    51435,     3590,    6779,         0,            1,map10
1342418239579,    51435,     3590,    6779,         0,            1,map10
1342418239779,    51435,     3590,    6779,         0,            1,map10
