time         ,iter.    ,bestScore,live    ,dead    ,lambdaLeft,liftReachable,mapName
1342417362883,        0,        0,       0,        12,            1,beard1
1342417363083,        0,      571,       0,         0,            1,beard1
1342417363283,        0,      571,       0,         0,            1,beard1
1342417363484,        0,      571,       0,         0,            1,beard1
1342417363684,        0,      571,       0,         0,            1,beard1
1342417363884,        0,      571,       0,         0,            1,beard1
1342417364084,        0,      571,       0,         0,            1,beard1
1342417364284,        0,      571,       0,         0,            1,beard1
1342417364484,        0,      571,       0,         0,            1,beard1
1342417364684,        0,      571,       0,         0,            1,beard1
1342417364885,    76314,      571,    5516,         0,            1,beard1
1342417365085,    76314,      849,    5516,         0,            1,beard1
1342417365285,    76314,      851,    5516,         0,            1,beard1
1342417365485,    76314,      851,    5516,         0,            1,beard1
1342417365685,    76314,      851,    5516,         0,            1,beard1
1342417365885,    76314,      851,    5516,         0,            1,beard1
1342417366085,    76314,      856,    5516,         0,            1,beard1
1342417366286,    76314,      856,    5516,         0,            1,beard1
1342417366486,    76314,      856,    5516,         0,            1,beard1
1342417366686,    76314,      856,    5516,         0,            1,beard1
1342417366886,    76314,      856,    5516,         0,            1,beard1
1342417367086,    76314,      856,    5516,         0,            1,beard1
1342417367287,    76314,      856,    5516,         0,            1,beard1
1342417367487,    76314,      856,    5516,         0,            1,beard1
1342417367687,    76314,      856,    5516,         0,            1,beard1
1342417368119,    76314,      856,    5516,         0,            1,beard1
1342417368319,    76314,      858,    5516,         0,            1,beard1
1342417368519,    76314,      858,    5516,         0,            1,beard1
1342417368772,    76314,      858,    5516,         0,            1,beard1
1342417368972,    76314,      858,    5516,         0,            1,beard1
1342417369172,    76314,      858,    5516,         0,            1,beard1
1342417369585,    76314,      858,    5516,         0,            1,beard1
1342417369785,    76314,      858,    5516,         0,            1,beard1
1342417369985,    76314,      858,    5516,         0,            1,beard1
1342417370185,    76314,      858,    5516,         0,            1,beard1
1342417370385,    76314,      858,    5516,         0,            1,beard1
1342417370586,    76314,      858,    5516,         0,            1,beard1
1342417370786,    76314,      858,    5516,         0,            1,beard1
1342417370986,    76314,      858,    5516,         0,            1,beard1
1342417371197,    76314,      858,    5516,         0,            1,beard1
1342417371398,    76314,      858,    5516,         0,            1,beard1
1342417371598,    76314,      858,    5516,         0,            1,beard1
1342417371798,    76314,      858,    5516,         0,            1,beard1
1342417371998,    76314,      858,    5516,         0,            1,beard1
1342417372198,    76314,      858,    5516,         0,            1,beard1
1342417372399,    76314,      858,    5516,         0,            1,beard1
1342417372993,    76314,      858,    5516,         0,            1,beard1
1342417373193,    76314,      858,    5516,         0,            1,beard1
1342417373393,    76314,      858,    5516,         0,            1,beard1
1342417373593,    76314,      858,    5516,         0,            1,beard1
1342417373793,    76314,      858,    5516,         0,            1,beard1
1342417373994,    76314,      858,    5516,         0,            1,beard1
1342417374194,    76314,      858,    5516,         0,            1,beard1
1342417374427,    76314,      858,    5516,         0,            1,beard1
1342417374627,    76314,      858,    5516,         0,            1,beard1
1342417374863,    76314,      858,    5516,         0,            1,beard1
1342417375063,    76314,      858,    5516,         0,            1,beard1
1342417375263,    76314,      858,    5516,         0,            1,beard1
1342417375463,    76314,      858,    5516,         0,            1,beard1
1342417375663,    76314,      858,    5516,         0,            1,beard1
1342417375864,    76314,      858,    5516,         0,            1,beard1
1342417376064,    76314,      858,    5516,         0,            1,beard1
