time         ,iter.    ,bestScore,live    ,dead    ,lambdaLeft,liftReachable,mapName
1342358883632,        0,        0,       0,       0,        51,            1,map10
1342358883832,     3876,     1067,     783,    1029,         0,            0,map10
1342358884033,     7773,     1067,    1345,    1620,         0,            0,map10
1342358884233,    11198,     1067,    1830,    1910,         0,            0,map10
1342358884433,    15133,     1067,    2393,    2494,         0,            0,map10
1342358884633,    19161,     1067,    2973,    2383,         0,            0,map10
1342358884833,    23422,     1067,    3468,    2374,         0,            0,map10
1342358885033,    27209,     1067,    3933,    2337,         0,            0,map10
1342358885234,    31264,     1067,    4425,    2400,         0,            0,map10
1342358885434,    35589,     1067,    4887,    2463,         0,            0,map10
1342358885634,    39840,     1067,    5394,    2212,         0,            0,map10
1342358885834,    44232,     1067,    5895,    2009,         0,            0,map10
1342358886034,    48145,     1067,    6349,    1765,         0,            0,map10
1342358886234,    52334,     1067,    6816,    1805,         0,            0,map10
1342358886434,    56732,     1067,    7277,    1622,         0,            0,map10
1342358886635,    61192,     1067,    7727,    1397,         0,            0,map10
1342358886918,    65127,     1067,    8167,    1223,         0,            0,map10
1342358887118,    69363,     1067,    8651,    1052,         0,            0,map10
1342358887318,    73906,     1067,    9048,     804,         0,            0,map10
1342358887518,    78086,     1067,    9572,     615,         0,            0,map10
1342358887718,    82442,     1067,   10074,     224,         0,            0,map10
1342358887918,    86566,     1067,   10563,       4,         0,            0,map10
1342358888119,    90869,     1067,   11055,    -285,         0,            0,map10
1342358888319,    95129,     1067,   11543,    -593,         0,            0,map10
1342358888519,    99410,     1067,   12064,   -1035,         0,            0,map10
1342358888719,   103535,     1067,   12527,   -1399,         0,            0,map10
1342358888919,   107897,     1067,   13006,   -1623,         0,            0,map10
1342358889119,   112113,     1067,   13487,   -1978,         0,            0,map10
1342358889319,   116336,     1067,   13953,   -2365,         0,            0,map10
1342358889520,   120566,     1067,   14466,   -2750,         0,            0,map10
1342358889720,   124574,     1067,   14943,   -3138,         0,            0,map10
1342358889920,   128873,     1067,   15420,   -3541,         0,            0,map10
1342358890120,   133234,     1067,   15868,   -3934,         0,            0,map10
1342358890320,   137317,     1067,   16380,   -4264,         0,            0,map10
1342358890520,   141259,     1067,   16817,   -4612,         0,            0,map10
1342358890720,   145603,     1067,   17258,   -4851,         0,            0,map10
1342358890921,   149897,     1067,   17771,   -5250,         0,            0,map10
1342358891121,   154101,     1067,   18286,   -5704,         0,            0,map10
1342358891321,   158372,     1067,   18760,   -6099,         0,            0,map10
1342358891521,   162222,     1067,   19240,   -6411,         0,            0,map10
1342358891721,   166601,     1067,   19712,   -6856,         0,            0,map10
1342358891921,   170905,     1067,   20215,   -7296,         0,            0,map10
1342358892121,   175261,     1067,   20693,   -7730,         0,            0,map10
1342358892322,   179252,     1067,   21113,   -8086,         0,            0,map10
1342358892522,   183708,     1067,   21562,   -8413,         0,            0,map10
1342358892722,   187950,     1067,   22086,   -8795,         0,            0,map10
1342358892922,   192258,     1067,   22582,   -9220,         0,            0,map10
1342358893122,   196447,     1067,   23028,   -9636,         0,            0,map10
1342358893322,   200358,     1067,   23414,   -9998,         0,            0,map10
1342358893522,   204824,     1067,   23853,  -10393,         0,            0,map10
1342358893723,   207063,     1067,   24116,  -10642,         0,            0,map10
