time         ,iter.    ,bestScore,live    ,dead    ,lambdaLeft,liftReachable,mapName
1342418768712,        0,        0,       0,         7,            1,horock1
1342418768912,        0,      407,       0,        -2,            1,horock1
1342418769112,        0,      407,       0,        -2,            1,horock1
1342418769312,        0,      407,       0,        -2,            1,horock1
1342418769512,        0,      407,       0,        -2,            1,horock1
1342418769712,        0,      407,       0,        -2,            1,horock1
1342418769913,        0,      407,       0,        -2,            1,horock1
1342418770150,        0,      407,       0,        -2,            1,horock1
1342418770350,        0,      407,       0,        -2,            1,horock1
1342418770550,        0,      407,       0,        -2,            1,horock1
1342418770750,    84982,      407,   19092,        -2,            1,horock1
1342418770950,    84982,      407,   19092,        -2,            1,horock1
1342418771150,    84982,      407,   19092,        -2,            1,horock1
1342418771350,    84982,      407,   19092,        -2,            1,horock1
1342418771551,    84982,      407,   19092,        -2,            1,horock1
1342418771751,    84982,      407,   19092,        -2,            1,horock1
1342418771951,    84982,      412,   19092,        -2,            1,horock1
1342418772151,    84982,      412,   19092,        -2,            1,horock1
1342418772351,    84982,      412,   19092,        -2,            1,horock1
1342418772551,    84982,      412,   19092,        -2,            1,horock1
1342418772751,    84982,      412,   19092,        -2,            1,horock1
1342418772952,    84982,      412,   19092,        -2,            1,horock1
1342418773152,    84982,      412,   19092,        -2,            1,horock1
1342418773352,    84982,      412,   19092,        -2,            1,horock1
1342418773552,    84982,      412,   19092,        -2,            1,horock1
1342418773752,    84982,      412,   19092,        -2,            1,horock1
1342418773952,    84982,      412,   19092,        -2,            1,horock1
1342418774152,    84982,      412,   19092,        -2,            1,horock1
1342418774368,    84982,      412,   19092,        -2,            1,horock1
1342418774568,    84982,      412,   19092,        -2,            1,horock1
1342418774768,    84982,      412,   19092,        -2,            1,horock1
1342418774968,    84982,      412,   19092,        -2,            1,horock1
1342418775168,    84982,      412,   19092,        -2,            1,horock1
1342418775368,    84982,      412,   19092,        -2,            1,horock1
1342418775568,    84982,      412,   19092,        -2,            1,horock1
1342418775800,    84982,      414,   19092,        -2,            1,horock1
1342418776000,    84982,      414,   19092,        -2,            1,horock1
1342418776200,    84982,      414,   19092,        -2,            1,horock1
1342418776400,    84982,      414,   19092,        -2,            1,horock1
1342418776600,    84982,      414,   19092,        -2,            1,horock1
1342418776800,    84982,      414,   19092,        -2,            1,horock1
1342418777001,    84982,      414,   19092,        -2,            1,horock1
1342418777201,    84982,      414,   19092,        -2,            1,horock1
1342418777401,    84982,      414,   19092,        -2,            1,horock1
1342418777601,    84982,      414,   19092,        -2,            1,horock1
1342418777801,    84982,      414,   19092,        -2,            1,horock1
1342418778022,    84982,      414,   19092,        -2,            1,horock1
1342418778222,    84982,      414,   19092,        -2,            1,horock1
1342418778422,    84982,      414,   19092,        -2,            1,horock1
1342418778622,    84982,      414,   19092,        -2,            1,horock1
1342418778823,    84982,      414,   19092,        -2,            1,horock1
1342418779023,    84982,      414,   19092,        -2,            1,horock1
