time         ,iter.    ,bestScore,live    ,dead    ,lambdaLeft,liftReachable,mapName
1342358925241,        0,        0,       1,      -1,        17,            1,map6
1342358925441,    21361,     1161,    1752,    2955,         0,            1,map6
1342358925641,    46891,     1161,    4247,    6320,         0,            1,map6
1342358925860,    68944,     1163,    6634,    8956,         0,            1,map6
1342358926060,    94103,     1165,    9180,   12226,         0,            1,map6
1342358926261,   124206,     1165,   11187,   18093,         0,            1,map6
1342358926461,   161045,     1165,   11603,   24230,         0,            1,map6
1342358926672,   193166,     1165,   11802,   29485,         0,            1,map6
1342358926872,   233838,     1165,   12127,   37107,         0,            1,map6
1342358927072,   260556,     1165,   12312,   40950,         0,            1,map6
1342358927272,   298066,     1165,   12413,   47484,         0,            1,map6
1342358927472,   322382,     1165,   12656,   52264,         0,            1,map6
1342358927673,   359284,     1165,   12974,   56658,         0,            1,map6
1342358927873,   384748,     1165,   13083,   59614,         0,            1,map6
1342358928083,   409054,     1165,   13316,   64166,         0,            1,map6
1342358928283,   439789,     1165,   13925,   69446,         0,            1,map6
1342358928483,   460798,     1165,   14008,   72443,         0,            1,map6
1342358928724,   494824,     1165,   14986,   77247,         0,            1,map6
1342358928924,   527278,     1165,   15977,   82328,         0,            1,map6
1342358929124,   552572,     1165,   16623,   85379,         0,            1,map6
1342358929324,   586989,     1165,   16956,   91304,         0,            1,map6
1342358929654,   589850,     1165,   17000,   91485,         0,            1,map6
1342358929854,   620881,     1165,   17456,   96580,         0,            1,map6
1342358930054,   659860,     1165,   17552,  103453,         0,            1,map6
1342358930273,   697538,     1165,   17624,  109493,         0,            1,map6
1342358930473,   736341,     1165,   17856,  113271,         0,            1,map6
1342358930673,   766990,     1165,   17980,  118043,         0,            1,map6
1342358930873,   798901,     1165,   18565,  122961,         0,            1,map6
1342358931073,   827371,     1165,   19038,  127059,         0,            1,map6
1342358931273,   859379,     1165,   19078,  132232,         0,            1,map6
1342358931474,   889434,     1165,   19470,  136401,         0,            1,map6
1342358931674,   920071,     1165,   19777,  140664,         0,            1,map6
1342358931874,   953815,     1165,   20033,  145433,         0,            1,map6
1342358932074,   979400,     1165,   20104,  148991,         0,            1,map6
1342358932274,  1010992,     1165,   19981,  155527,         0,            1,map6
1342358932475,  1048167,     1165,   19975,  159858,         0,            1,map6
1342358932675,  1074475,     1165,   20680,  163232,         0,            1,map6
1342358932875,  1103871,     1165,   22781,  166106,         0,            1,map6
1342358933075,  1131612,     1165,   23843,  168865,         0,            1,map6
1342358933275,  1158727,     1165,   25424,  171310,         0,            1,map6
1342358933475,  1181452,     1165,   26631,  172932,         0,            1,map6
1342358933676,  1216409,     1165,   27585,  177188,         0,            1,map6
1342358933876,  1241200,     1165,   28227,  179628,         0,            1,map6
1342358934076,  1273709,     1165,   29301,  183551,         0,            1,map6
1342358934276,  1298415,     1165,   30205,  185902,         0,            1,map6
1342358934476,  1337198,     1165,   31419,  191214,         0,            1,map6
1342358934677,  1364958,     1165,   32768,  194060,         0,            1,map6
1342358934877,  1397222,     1165,   33056,  198605,         0,            1,map6
1342358935077,  1430007,     1165,   33488,  202888,         0,            1,map6
1342358935277,  1459714,     1165,   33734,  207694,         0,            1,map6
