time         ,iter.    ,bestScore,live    ,dead    ,lambdaLeft,liftReachable,mapName
1342388923455,        0,        0,       1,      -1,        12,            1,map7
1342388923655,       17,      867,    9680,   -9680,         0,            1,map7
1342388923855,       18,      869,   14043,  -14043,         0,            1,map7
1342388924107,       20,      869,   16554,  -16554,         0,            1,map7
1342388924307,       21,      869,   17071,  -17071,         0,            1,map7
1342388924507,       22,      869,   16641,  -16641,         0,            1,map7
1342388924707,       23,      869,   16264,  -16264,         0,            1,map7
1342388924908,       24,      869,   15533,  -15533,         0,            1,map7
1342388925108,       25,      869,   15067,  -15067,         0,            1,map7
1342388925308,       26,      869,   14331,  -14331,         0,            1,map7
1342388925508,       28,      869,   13245,  -13245,         0,            1,map7
1342388925708,       29,      869,   15658,  -15658,         0,            1,map7
1342388925938,       30,      869,   15603,  -15603,         0,            1,map7
1342388926138,       31,      869,   16333,  -16333,         0,            1,map7
1342388926338,       32,      869,   16274,  -16274,         0,            1,map7
1342388926538,       33,      869,   16416,  -16416,         0,            1,map7
1342388926738,       33,      869,   16125,  -16125,         0,            1,map7
