time         ,iter.    ,bestScore,live    ,dead    ,lambdaLeft,liftReachable,mapName
1342352845404,        0,        0,       0,       0,        18,            1,map5
1342352845636,     4879,      353,    1397,       2,         3,            1,map5
1342352845844,    10087,     1299,    2313,     711,         0,            1,map5
1342352846090,    16229,     1301,    2838,    2870,         0,            1,map5
1342352846348,    19383,     1301,    2959,    3960,         0,            1,map5
1342352846584,    29032,     1301,    3401,    6988,         0,            1,map5
1342352846888,    40324,     1301,    3481,   10529,         0,            1,map5
1342352847138,    56362,     1301,    3596,   16454,         0,            1,map5
1342352847361,    67997,     1301,    3843,   20734,         0,            1,map5
1342352847620,    75804,     1301,    3917,   23295,         0,            1,map5
1342352847912,    90521,     1301,    4230,   27955,         0,            1,map5
1342352848156,    97643,     1301,    4999,   30043,         0,            1,map5
1342352848457,   107870,     1301,    5379,   33041,         0,            1,map5
1342352848673,   113110,     1301,    5776,   34561,         0,            1,map5
1342352848940,   121533,     1301,    5811,   37064,         0,            1,map5
1342352849152,   139570,     1301,    6481,   42516,         0,            1,map5
1342352849372,   156812,     1301,    7121,   47784,         0,            1,map5
1342352849792,   177207,     1301,    7271,   55794,         0,            1,map5
1342352850011,   197964,     1301,    7239,   63863,         0,            1,map5
1342352850622,   205143,     1301,    7494,   66373,         0,            1,map5
1342352850836,   220493,     1301,    7659,   71759,         0,            1,map5
1342352851141,   231672,     1301,    7955,   75198,         0,            1,map5
1342352851376,   247459,     1301,    8918,   78791,         0,            1,map5
1342352851586,   262198,     1301,   10158,   81916,         0,            1,map5
1342352851962,   280117,     1301,   10753,   87231,         0,            1,map5
1342352852165,   297410,     1301,   11426,   91832,         0,            1,map5
1342352852406,   317733,     1301,   11629,   97791,         0,            1,map5
1342352852754,   333431,     1301,   11983,  102394,         0,            1,map5
1342352852958,   351520,     1301,   12610,  106752,         0,            1,map5
1342352853191,   369674,     1301,   13281,  111291,         0,            1,map5
1342352853500,   384343,     1301,   13843,  113993,         0,            1,map5
1342352853736,   402434,     1301,   14457,  118906,         0,            1,map5
1342352853971,   424584,     1301,   15129,  125695,         0,            1,map5
1342352854279,   440531,     1301,   15226,  130659,         0,            1,map5
1342352854493,   459085,     1301,   15791,  134823,         0,            1,map5
1342352854714,   476944,     1301,   16478,  139241,         0,            1,map5
1342352855021,   489569,     1301,   17222,  142076,         0,            1,map5
1342352855250,   506155,     1301,   18868,  144878,         0,            1,map5
1342352855492,   524575,     1301,   20252,  149146,         0,            1,map5
1342352855830,   536532,     1301,   21108,  151650,         0,            1,map5
1342352856059,   556490,     1301,   22355,  155337,         0,            1,map5
1342352856296,   577443,     1301,   23220,  159884,         0,            1,map5
1342352856583,   588093,     1301,   23598,  162324,         0,            1,map5
1342352856815,   606738,     1301,   24176,  166887,         0,            1,map5
1342352857040,   623678,     1301,   24935,  170220,         0,            1,map5
1342352857434,   640061,     1301,   25480,  173920,         0,            1,map5
1342352857643,   657931,     1301,   26123,  177577,         0,            1,map5
1342352857848,   672412,     1301,   26608,  180142,         0,            1,map5
1342352858198,   690075,     1301,   27340,  184455,         0,            1,map5
1342352858416,   708117,     1301,   28043,  187774,         0,            1,map5
1342352858625,   727725,     1301,   28293,  191674,         0,            1,map5
1342352859017,   746401,     1301,   28667,  196168,         0,            1,map5
1342352859230,   765912,     1301,   28927,  201839,         0,            1,map5
1342352859448,   785772,     1301,   29082,  208326,         0,            1,map5
1342352861115,   801138,     1301,   29138,  213245,         0,            1,map5
