time         ,iter.    ,bestScore,live    ,dead    ,lambdaLeft,liftReachable,mapName
1342419349801,        0,        0,       0,         6,            1,trampoline1
1342419350001,        0,       95,       0,         4,            0,trampoline1
1342419350201,        0,       95,       0,         4,            0,trampoline1
1342419350438,        0,       95,       0,         4,            0,trampoline1
1342419350638,        0,       95,       0,         4,            0,trampoline1
1342419350839,        0,       95,       0,         4,            0,trampoline1
1342419351039,        0,       95,       0,         4,            0,trampoline1
1342419351239,        0,       95,       0,         4,            0,trampoline1
1342419351439,        0,       95,       0,         4,            0,trampoline1
1342419351639,        0,       95,       0,         4,            0,trampoline1
1342419351839,   177878,      291,   27335,         0,            0,trampoline1
1342419352039,   177878,      291,   27335,         0,            0,trampoline1
1342419352240,   177878,      291,   27335,         0,            0,trampoline1
1342419352440,   177878,      291,   27335,         0,            0,trampoline1
1342419352641,   177878,      291,   27335,         0,            0,trampoline1
1342419352841,   177878,      291,   27335,         0,            0,trampoline1
1342419353041,   177878,      291,   27335,         0,            0,trampoline1
1342419353255,   177878,      291,   27335,         0,            0,trampoline1
1342419353455,   177878,      291,   27335,         0,            0,trampoline1
1342419353655,   177878,      291,   27335,         0,            0,trampoline1
1342419353856,   177878,      291,   27335,         0,            0,trampoline1
1342419354056,   177878,      291,   27335,         0,            0,trampoline1
1342419354256,   177878,      291,   27335,         0,            0,trampoline1
1342419354456,   177878,      291,   27335,         0,            0,trampoline1
1342419354656,   177878,      291,   27335,         0,            0,trampoline1
1342419354856,   177878,      291,   27335,         0,            0,trampoline1
1342419355063,   177878,      291,   27335,         0,            0,trampoline1
1342419355263,   177878,      291,   27335,         0,            0,trampoline1
1342419355463,   177878,      291,   27335,         0,            0,trampoline1
1342419355663,   177878,      291,   27335,         0,            0,trampoline1
1342419355864,   177878,      291,   27335,         0,            0,trampoline1
1342419356064,   177878,      291,   27335,         0,            0,trampoline1
1342419356264,   177878,      291,   27335,         0,            0,trampoline1
1342419356464,   177878,      291,   27335,         0,            0,trampoline1
1342419356664,   177878,      291,   27335,         0,            0,trampoline1
1342419356892,   177878,      291,   27335,         0,            0,trampoline1
1342419357092,   177878,      291,   27335,         0,            0,trampoline1
1342419357292,   177878,      291,   27335,         0,            0,trampoline1
1342419357492,   177878,      291,   27335,         0,            0,trampoline1
1342419357693,   177878,      291,   27335,         0,            0,trampoline1
