time         ,iter.    ,bestScore,live    ,dead    ,lambdaLeft,liftReachable,mapName
1342359431010,        0,        0,       1,      -1,         4,            1,map3
1342359431211,    46883,      275,    3593,   14183,         0,            1,map3
1342359431411,   107685,      275,    6909,   30423,         0,            1,map3
1342359431611,   164598,      275,    9702,   43881,         0,            1,map3
1342359431923,   186259,      275,   10358,   49349,         0,            1,map3
1342359432124,   252232,      275,   13341,   64538,         0,            1,map3
1342359432324,   319826,      275,   15357,   79310,         0,            1,map3
1342359432524,   365006,      275,   17433,   87825,         0,            1,map3
1342359432724,   438666,      275,   19329,  104157,         0,            1,map3
1342359432924,   485018,      275,   20150,  115200,         0,            1,map3
1342359433124,   560000,      275,   20660,  132919,         0,            1,map3
1342359433378,   617406,      275,   21973,  144589,         0,            1,map3
1342359433578,   691839,      275,   23014,  158750,         0,            1,map3
1342359433779,   758954,      275,   22998,  173867,         0,            1,map3
1342359433979,   793952,      275,   23093,  181848,         0,            1,map3
1342359434179,   872442,      275,   22947,  199360,         0,            1,map3
1342359434379,   908503,      275,   23054,  208176,         0,            1,map3
1342359434579,   981117,      275,   22930,  225289,         0,            1,map3
1342359434779,  1007546,      275,   22906,  230942,         0,            1,map3
1342359434980,  1079263,      275,   22757,  246989,         0,            1,map3
1342359435180,  1105124,      275,   22670,  252470,         0,            1,map3
1342359436062,  1165106,      275,   22732,  264980,         0,            1,map3
1342359436263,  1229209,      275,   22671,  278553,         0,            1,map3
1342359436463,  1263317,      275,   22880,  285587,         0,            1,map3
1342359436728,  1319097,      275,   22691,  297064,         0,            1,map3
1342359436928,  1388361,      275,   22989,  311933,         0,            1,map3
1342359437128,  1439944,      275,   23065,  323080,         0,            1,map3
1342359437349,  1500180,      275,   22880,  335281,         0,            1,map3
1342359437550,  1568898,      275,   22635,  348645,         0,            1,map3
1342359437750,  1620500,      275,   22639,  357985,         0,            1,map3
1342359437950,  1683182,      275,   22670,  370547,         0,            1,map3
1342359438150,  1706064,      275,   22909,  375400,         0,            1,map3
1342359438350,  1781026,      275,   22930,  391407,         0,            1,map3
1342359439365,  1794326,      275,   22887,  394037,         0,            1,map3
1342359439565,  1867476,      275,   23170,  406223,         0,            1,map3
1342359439766,  1929091,      275,   23264,  416112,         0,            1,map3
1342359439966,  1999104,      275,   23334,  429503,         0,            1,map3
1342359440166,  2046193,      275,   23414,  437782,         0,            1,map3
1342359440387,  2102921,      275,   24875,  446866,         0,            1,map3
1342359440587,  2176951,      275,   25659,  459015,         0,            1,map3
1342359440787,  2219675,      275,   27351,  465310,         0,            1,map3
1342359440987,  2290195,      275,   29153,  476725,         0,            1,map3
1342359441188,  2297230,      275,   29399,  477428,         0,            1,map3
