time         ,iter.    ,bestScore,live    ,dead    ,lambdaLeft,liftReachable,mapName
1342388913650,        0,        0,       1,      -1,         8,            1,map4
1342388913850,       15,      575,   10350,  -10350,         0,            1,map4
1342388914050,       16,      575,   14269,  -14269,         0,            1,map4
1342388914250,       17,      575,   17924,  -17924,         0,            1,map4
1342388914450,       18,      575,   15945,  -15945,         0,            1,map4
1342388914651,       19,      575,   16275,  -16275,         0,            1,map4
1342388914851,       20,      575,   15162,  -15162,         0,            1,map4
1342388915051,       20,      575,   14720,  -14720,         0,            1,map4
1342388915251,       22,      575,   13884,  -13884,         0,            1,map4
1342388915491,       23,      575,   13237,  -13237,         0,            1,map4
1342388915691,       24,      575,   15651,  -15651,         0,            1,map4
1342388915891,       25,      575,   15314,  -15314,         0,            1,map4
1342388916091,       25,      575,   14872,  -14872,         0,            1,map4
1342388916291,       26,      575,   16053,  -16053,         0,            1,map4
1342388916491,       27,      575,   15873,  -15873,         0,            1,map4
1342388916691,       28,      575,   15871,  -15871,         0,            1,map4
1342388916892,       28,      575,   15432,  -15432,         0,            1,map4
