time         ,iter.    ,bestScore,live    ,dead    ,lambdaLeft,liftReachable,mapName
1342358935286,        9,      171,       9,      -1,         0,            1,map4
1342358935486,    35303,      575,    1358,   12211,         0,            1,map4
1342358935686,    60392,      575,    2963,   21614,         0,            1,map4
1342358935886,    92339,      575,    4974,   32867,         0,            1,map4
1342358936185,   109034,      575,    6087,   38589,         0,            1,map4
1342358936385,   138321,      575,    8479,   48855,         0,            1,map4
1342358936586,   169752,      575,   10955,   59025,         0,            1,map4
1342358936786,   197236,      575,   12588,   68328,         0,            1,map4
1342358936986,   228762,      575,   14880,   78572,         0,            1,map4
1342358937249,   260833,      575,   16939,   88653,         0,            1,map4
1342358937449,   303326,      575,   18897,  101978,         0,            1,map4
1342358937649,   343423,      575,   20798,  114234,         0,            1,map4
1342358937849,   370197,      575,   22229,  122849,         0,            1,map4
1342358938050,   407072,      575,   24393,  133649,         0,            1,map4
1342358938311,   438955,      575,   26615,  142630,         0,            1,map4
1342358938512,   479409,      575,   28514,  154637,         0,            1,map4
1342358938712,   516814,      575,   30439,  165682,         0,            1,map4
1342358938912,   536131,      575,   31203,  171283,         0,            1,map4
1342358939112,   573881,      575,   33213,  183458,         0,            1,map4
1342358939312,   615836,      575,   34866,  195941,         0,            1,map4
1342358939916,   621947,      575,   34944,  198037,         0,            1,map4
1342358940116,   661531,      575,   36866,  209523,         0,            1,map4
1342358940316,   706035,      575,   38416,  221851,         0,            1,map4
1342358940516,   739493,      575,   39745,  231383,         0,            1,map4
1342358940716,   779952,      575,   41706,  242764,         0,            1,map4
1342358940960,   816253,      575,   43184,  253112,         0,            1,map4
1342358941160,   864185,      575,   44526,  267314,         0,            1,map4
1342358941361,   904152,      575,   46526,  278296,         0,            1,map4
1342358941561,   927555,      575,   47730,  284785,         0,            1,map4
1342358941761,   965659,      575,   49815,  294663,         0,            1,map4
1342358942033,  1006364,      575,   51542,  306075,         0,            1,map4
1342358942233,  1049711,      575,   53228,  318436,         0,            1,map4
1342358942433,  1095088,      575,   54457,  331045,         0,            1,map4
1342358942634,  1120058,      575,   54856,  338361,         0,            1,map4
1342358942834,  1154321,      575,   56436,  347826,         0,            1,map4
1342358943034,  1193836,      575,   58366,  358079,         0,            1,map4
1342358943234,  1208576,      575,   59102,  362325,         0,            1,map4
1342358943434,  1247697,      575,   60923,  372664,         0,            1,map4
1342358943634,  1294588,      575,   62421,  385734,         0,            1,map4
1342358944768,  1302003,      575,   62887,  387836,         0,            1,map4
1342358944968,  1341077,      575,   64602,  398982,         0,            1,map4
1342358945168,  1380112,      575,   66030,  409621,         0,            1,map4
1342358945369,  1398533,      575,   66573,  415052,         0,            1,map4
