time         ,iter.    ,bestScore,live    ,dead    ,lambdaLeft,liftReachable,mapName
1342359481736,        0,        0,       0,       0,        43,            0,map9
1342359481975,    17256,      819,    6562,   -1749,         1,            1,map9
1342359482175,    32029,      819,   11757,   -2615,         1,            1,map9
1342359482376,    45785,      833,   16950,   -4235,         1,            1,map9
1342359482576,    59292,      833,   21905,   -5958,         1,            1,map9
1342359482776,    74547,      863,   27559,   -8094,         1,            1,map9
1342359482976,    89424,     2923,   32964,  -10114,         0,            1,map9
1342359483176,   111465,     2923,   37130,   -9099,         0,            1,map9
1342359483376,   137220,     2923,   40016,   -5708,         0,            1,map9
1342359483595,   173379,     2923,   40978,    6487,         0,            1,map9
1342359483841,   219849,     2923,   41087,   21686,         0,            1,map9
1342359484107,   270060,     2923,   42018,   37331,         0,            1,map9
1342359484866,   321755,     2923,   42070,   53849,         0,            1,map9
1342359485066,   367713,     2923,   42571,   67207,         0,            1,map9
1342359485266,   406594,     2923,   43685,   79255,         0,            1,map9
1342359485466,   441619,     2923,   44772,   90100,         0,            1,map9
1342359485678,   462747,     2923,   47773,   90497,         0,            1,map9
1342359485878,   482228,     2923,   53160,   89608,         0,            1,map9
1342359486078,   496770,     2923,   57910,   88219,         0,            1,map9
1342359486278,   515034,     2923,   63321,   86227,         0,            1,map9
1342359486478,   541373,     2923,   67309,   90947,         0,            1,map9
1342359486678,   567885,     2923,   71398,   93448,         0,            1,map9
1342359486879,   585603,     2923,   75374,   94359,         0,            1,map9
1342359487092,   628040,     2923,   76723,  108238,         0,            1,map9
1342359487292,   659226,     2923,   80736,  112841,         0,            1,map9
1342359487532,   679089,     2923,   83052,  116396,         0,            1,map9
1342359487732,   724919,     2923,   84604,  128419,         0,            1,map9
1342359487933,   755799,     2923,   86209,  134901,         0,            1,map9
1342359488133,   792989,     2923,   89224,  143549,         0,            1,map9
1342359489195,   804041,     2923,   89551,  147512,         0,            1,map9
1342359489395,   846002,     2923,   91548,  160075,         0,            1,map9
1342359489595,   879645,     2923,   92704,  171562,         0,            1,map9
1342359489796,   924163,     2923,   94005,  187093,         0,            1,map9
1342359489996,   940548,     2923,   97309,  188388,         0,            1,map9
1342359490196,   972330,     2923,  101423,  194074,         0,            1,map9
1342359490396,   988179,     2923,  104233,  196623,         0,            1,map9
1342359490596,  1016803,     2923,  108367,  200762,         0,            1,map9
1342359490796,  1035108,     2923,  112111,  202440,         0,            1,map9
1342359490997,  1058332,     2923,  117202,  203061,         0,            1,map9
1342359491197,  1076124,     2923,  120727,  204446,         0,            1,map9
1342359491397,  1119410,     2923,  122129,  218952,         0,            1,map9
1342359491597,  1148815,     2923,  123284,  227607,         0,            1,map9
1342359491797,  1172386,     2923,  125673,  233031,         0,            1,map9
