time         ,iter.    ,bestScore,live    ,dead    ,lambdaLeft,liftReachable,mapName
1342352784805,        0,        0,       0,       0,        51,            1,map10
1342352785007,     1355,     1079,     753,      13,         0,            0,map10
1342352785227,     2888,     1079,    1653,      34,         0,            0,map10
1342352785453,     4463,     1079,    2570,     -92,         0,            0,map10
1342352785704,     6326,     1079,    3544,     -94,         0,            0,map10
1342352786045,     6696,     1079,    3740,     -70,         0,            0,map10
1342352786297,     7497,     1079,    4129,     -68,         0,            0,map10
1342352786562,     8549,     1079,    4695,    -127,         0,            0,map10
1342352786788,     9744,     1079,    5424,    -100,         0,            0,map10
1342352787014,    11579,     1079,    6388,    -176,         0,            0,map10
1342352787233,    12814,     1079,    7152,    -313,         0,            0,map10
1342352787446,    14607,     1079,    8139,    -331,         0,            0,map10
1342352787665,    16076,     1079,    9075,    -414,         0,            0,map10
1342352787914,    17912,     1079,   10041,    -378,         0,            0,map10
1342352788124,    20000,     1079,   11084,    -416,         0,            0,map10
1342352788339,    21691,     1079,   12037,    -406,         0,            0,map10
1342352788601,    22463,     1079,   12440,    -376,         0,            0,map10
1342352788833,    23707,     1079,   13183,    -438,         0,            0,map10
1342352789062,    25683,     1079,   14180,    -748,         0,            0,map10
1342352789296,    27174,     1079,   15124,    -806,         0,            0,map10
1342352789523,    28733,     1079,   16240,    -924,         0,            0,map10
1342352789745,    30111,     1079,   17028,    -958,         0,            0,map10
1342352789976,    31535,     1079,   17977,    -949,         0,            0,map10
1342352790205,    33439,     1079,   19165,    -949,         0,            0,map10
1342352790424,    35095,     1079,   20125,   -1117,         0,            0,map10
1342352790952,    36598,     1079,   20926,   -1216,         0,            0,map10
1342352791178,    38459,     1079,   22041,   -1242,         0,            0,map10
1342352791488,    40291,     1079,   23125,   -1261,         0,            0,map10
1342352791700,    41839,     1079,   24067,   -1363,         0,            0,map10
1342352791933,    43970,     1079,   25272,   -1386,         0,            0,map10
1342352792144,    45518,     1079,   26092,   -1534,         0,            0,map10
1342352792347,    46707,     1079,   26844,   -1710,         0,            0,map10
1342352792605,    48447,     1079,   27829,   -1923,         0,            0,map10
1342352792828,    49960,     1079,   28621,   -1977,         0,            0,map10
1342352793066,    51967,     1079,   29757,   -2026,         0,            0,map10
1342352793271,    53177,     1079,   30505,   -2119,         0,            0,map10
1342352793501,    55060,     1079,   31664,   -2189,         0,            0,map10
1342352793789,    56802,     1079,   32664,   -2409,         0,            0,map10
1342352794014,    58698,     1079,   33841,   -2618,         0,            0,map10
1342352794218,    60477,     1079,   34808,   -2699,         0,            0,map10
1342352794433,    61983,     1079,   35606,   -2733,         0,            0,map10
1342352794662,    63955,     1079,   36775,   -2687,         0,            0,map10
1342352795148,    64775,     1079,   37343,   -2747,         0,            0,map10
1342352795376,    65774,     1079,   37910,   -2785,         0,            0,map10
1342352795833,    66087,     1079,   38102,   -2752,         0,            0,map10
1342352796071,    66865,     1079,   38638,   -2712,         0,            0,map10
1342352796343,    68324,     1079,   39554,   -3018,         0,            0,map10
1342352796547,    70052,     1079,   40444,   -3144,         0,            0,map10
1342352797071,    71111,     1079,   41114,   -3369,         0,            0,map10
1342352797290,    72246,     1079,   41720,   -3308,         0,            0,map10
1342352797502,    73967,     1079,   42676,   -3386,         0,            0,map10
1342352797728,    75420,     1079,   43618,   -3477,         0,            0,map10
1342352797963,    76467,     1079,   44363,   -3454,         0,            0,map10
1342352798248,    77721,     1079,   45120,   -3425,         0,            0,map10
1342352798452,    79312,     1079,   46070,   -3656,         0,            0,map10
1342352798665,    81201,     1079,   47006,   -3685,         0,            0,map10
1342352798873,    82437,     1079,   47724,   -3705,         0,            0,map10
1342352799104,    84088,     1079,   48833,   -3822,         0,            0,map10
1342352799308,    85306,     1079,   49424,   -3771,         0,            0,map10
1342352799515,    87013,     1079,   50373,   -3912,         0,            0,map10
1342352799738,    88293,     1079,   51156,   -4139,         0,            0,map10
1342352799938,    88731,     1079,   51443,   -4219,         0,            0,map10
