time         ,iter.    ,bestScore,live    ,dead    ,lambdaLeft,liftReachable,mapName
1342418974353,        0,        0,       0,        17,            1,map6
1342418974553,        0,      737,       0,         1,            1,map6
1342418974753,        0,      737,       0,         1,            1,map6
1342418974953,        0,      737,       0,         1,            1,map6
1342418975153,        0,      737,       0,         1,            1,map6
1342418975353,        0,      737,       0,         1,            1,map6
1342418975553,        0,      737,       0,         1,            1,map6
1342418975753,        0,      737,       0,         1,            1,map6
1342418975954,        0,      737,       0,         1,            1,map6
1342418976154,        0,      737,       0,         1,            1,map6
1342418976354,   119093,      737,    7646,         1,            1,map6
1342418976554,   119093,      737,    7646,         1,            1,map6
1342418976754,   119093,      741,    7646,         1,            1,map6
1342418976954,   119093,      741,    7646,         1,            1,map6
1342418977154,   119093,      741,    7646,         1,            1,map6
1342418977354,   119093,      741,    7646,         1,            1,map6
1342418977554,   119093,      741,    7646,         1,            1,map6
1342418977755,   119093,      741,    7646,         1,            1,map6
1342418977955,   119093,      741,    7646,         1,            1,map6
1342418978155,   119093,      741,    7646,         1,            1,map6
1342418978355,   119093,      741,    7646,         1,            1,map6
1342418978555,   119093,      741,    7646,         1,            1,map6
1342418978791,   119093,      741,    7646,         1,            1,map6
1342418978992,   119093,      741,    7646,         1,            1,map6
1342418979192,   119093,      741,    7646,         1,            1,map6
1342418979392,   119093,      741,    7646,         1,            1,map6
1342418979592,   119093,      741,    7646,         1,            1,map6
1342418979792,   119093,      741,    7646,         1,            1,map6
1342418979992,   119093,      741,    7646,         1,            1,map6
1342418980193,   119093,      741,    7646,         1,            1,map6
1342418980393,   119093,      741,    7646,         1,            1,map6
1342418980593,   119093,      741,    7646,         1,            1,map6
1342418980794,   119093,      741,    7646,         1,            1,map6
1342418980994,   119093,      741,    7646,         1,            1,map6
1342418981194,   119093,      741,    7646,         1,            1,map6
1342418981394,   119093,      741,    7646,         1,            1,map6
1342418981594,   119093,      741,    7646,         1,            1,map6
1342418981794,   119093,      741,    7646,         1,            1,map6
1342418981994,   119093,      741,    7646,         1,            1,map6
1342418982195,   119093,      741,    7646,         1,            1,map6
1342418982395,   119093,      741,    7646,         1,            1,map6
1342418982595,   119093,      741,    7646,         1,            1,map6
1342418982795,   119093,      741,    7646,         1,            1,map6
1342418982995,   119093,      741,    7646,         1,            1,map6
1342418983195,   119093,      741,    7646,         1,            1,map6
1342418983395,   119093,      741,    7646,         1,            1,map6
1342418983622,   119093,      741,    7646,         1,            1,map6
1342418983822,   119093,      741,    7646,         1,            1,map6
1342418984022,   119093,      741,    7646,         1,            1,map6
1342418984223,   119093,      741,    7646,         1,            1,map6
1342418984423,   119093,      741,    7646,         1,            1,map6
1342418984623,   119093,      741,    7646,         1,            1,map6
1342418984823,   119093,      741,    7646,         1,            1,map6
1342418985023,   119093,      741,    7646,         1,            1,map6
1342418985223,   119093,      741,    7646,         1,            1,map6
1342418985423,   119093,      741,    7646,         1,            1,map6
1342418985637,   119093,      741,    7646,         1,            1,map6
