time         ,iter.    ,bestScore,live    ,dead    ,lambdaLeft,liftReachable,mapName
1342388903666,        0,        0,       0,       0,        51,            1,map10
1342388903866,       15,      702,    8920,   -8920,        36,            1,map10
1342388904102,       16,      749,   13472,  -13472,        35,            1,map10
1342388904302,       17,      791,   18043,  -18043,        34,            1,map10
1342388904618,       17,      791,   18043,  -18043,        34,            1,map10
1342388904818,       18,      791,   17044,  -17044,        34,            1,map10
1342388905018,       18,      791,   17044,  -17044,        34,            1,map10
1342388905219,       19,      819,   18324,  -18324,        33,            1,map10
1342388905419,       19,      819,   18324,  -18324,        33,            1,map10
1342388905619,       20,      868,   17898,  -17898,        32,            1,map10
1342388905819,       20,      868,   17898,  -17898,        32,            1,map10
1342388906019,       21,      917,   18388,  -18388,        31,            1,map10
1342388906450,       21,      917,   18388,  -18388,        31,            1,map10
1342388906660,       22,      917,   18422,  -18422,        31,            1,map10
1342388906860,       22,      966,   18422,  -18422,        30,            1,map10
1342388907060,       22,      966,   18422,  -18422,        30,            1,map10
1342388907260,       22,      966,   18267,  -18267,        30,            1,map10
