time         ,iter.    ,bestScore,live    ,dead    ,lambdaLeft,liftReachable,mapName
1342359471574,        0,        0,       0,       0,         8,            1,map4
1342359471774,    50459,      575,    5339,   15419,         0,            1,map4
1342359472010,   102230,      575,   11638,   30662,         0,            1,map4
1342359472210,   162676,      575,   17841,   47998,         0,            1,map4
1342359472411,   228564,      575,   23329,   67497,         0,            1,map4
1342359472611,   262147,      575,   26329,   76983,         0,            1,map4
1342359472811,   331466,      575,   31832,   97071,         0,            1,map4
1342359473011,   363077,      575,   34452,  105579,         0,            1,map4
1342359473211,   437348,      575,   39049,  127360,         0,            1,map4
1342359473412,   461983,      575,   40767,  134256,         0,            1,map4
1342359473612,   526357,      575,   45491,  151118,         0,            1,map4
1342359473812,   547542,      575,   47014,  156921,         0,            1,map4
1342359474110,   600472,      575,   51181,  170756,         0,            1,map4
1342359474454,   665772,      575,   55987,  188023,         0,            1,map4
1342359474805,   734438,      575,   60240,  206650,         0,            1,map4
1342359475156,   805254,      575,   63700,  225567,         0,            1,map4
1342359475520,   873671,      575,   67531,  244111,         0,            1,map4
1342359476628,   942847,      575,   71562,  262095,         0,            1,map4
1342359476901,  1001291,      575,   75063,  276804,         0,            1,map4
1342359477156,  1074138,      575,   78163,  296702,         0,            1,map4
1342359477357,  1130783,      575,   80889,  312328,         0,            1,map4
1342359477557,  1159399,      575,   82257,  319574,         0,            1,map4
1342359477817,  1210908,      575,   85645,  331541,         0,            1,map4
1342359478086,  1281752,      575,   89187,  351143,         0,            1,map4
1342359478342,  1351057,      575,   93123,  369293,         0,            1,map4
1342359478605,  1417270,      575,   97353,  385721,         0,            1,map4
1342359478856,  1486957,      575,  101046,  404155,         0,            1,map4
1342359480307,  1555981,      575,  105153,  421288,         0,            1,map4
1342359480535,  1627762,      575,  108465,  439280,         0,            1,map4
1342359480786,  1695751,      575,  112321,  456240,         0,            1,map4
1342359481028,  1769331,      575,  115398,  475399,         0,            1,map4
1342359481279,  1838420,      575,  119173,  493403,         0,            1,map4
1342359481531,  1908351,      575,  123144,  511156,         0,            1,map4
1342359481731,  1927084,      575,  123587,  516272,         0,            1,map4
