time         ,iter.    ,bestScore,live    ,dead    ,lambdaLeft,liftReachable,mapName
1342359441197,        0,        0,       0,       0,         4,            1,map2
1342359441398,    50951,      266,     586,    5740,         0,            1,map2
1342359441598,   120295,      266,    1797,   11966,         0,            1,map2
1342359441798,   171829,      266,    5352,   15341,         0,            1,map2
1342359441998,   240012,      266,    7526,   20466,         0,            1,map2
1342359442198,   294290,      266,    8809,   24763,         0,            1,map2
1342359442398,   363423,      266,   10489,   30196,         0,            1,map2
1342359442598,   429134,      266,   12816,   33599,         0,            1,map2
1342359442799,   479082,      266,   13918,   37961,         0,            1,map2
1342359442999,   549437,      266,   14844,   45367,         0,            1,map2
1342359443199,   597943,      266,   15247,   50109,         0,            1,map2
1342359443399,   665072,      266,   16949,   52530,         0,            1,map2
1342359443920,   713927,      266,   18096,   55176,         0,            1,map2
1342359444120,   782085,      266,   18226,   60955,         0,            1,map2
1342359444320,   849664,      266,   18914,   64246,         0,            1,map2
1342359444520,   909485,      266,   19439,   68230,         0,            1,map2
1342359444720,   979779,      266,   20831,   73672,         0,            1,map2
1342359444921,  1026971,      266,   21611,   76862,         0,            1,map2
1342359445121,  1098054,      266,   21943,   80563,         0,            1,map2
1342359445321,  1166490,      266,   22623,   86138,         0,            1,map2
1342359445521,  1208583,      266,   22888,   88697,         0,            1,map2
1342359445721,  1279884,      266,   23455,   93417,         0,            1,map2
1342359445921,  1321312,      266,   23643,   95299,         0,            1,map2
1342359446122,  1391934,      266,   24110,   99374,         0,            1,map2
1342359446400,  1461524,      266,   24443,  104256,         0,            1,map2
1342359446600,  1531194,      266,   25100,  108645,         0,            1,map2
1342359446866,  1594445,      266,   26117,  111529,         0,            1,map2
1342359447066,  1663979,      266,   26971,  113171,         0,            1,map2
1342359447319,  1727168,      266,   27908,  115984,         0,            1,map2
1342359447519,  1797221,      266,   28859,  118522,         0,            1,map2
1342359447720,  1865673,      266,   30202,  120843,         0,            1,map2
1342359447920,  1918846,      266,   30775,  122326,         0,            1,map2
1342359448120,  1988036,      266,   31703,  125382,         0,            1,map2
1342359448320,  2041244,      266,   31736,  128372,         0,            1,map2
1342359448520,  2110287,      266,   31265,  132188,         0,            1,map2
1342359448721,  2165730,      266,   31110,  135940,         0,            1,map2
1342359448921,  2233836,      266,   31424,  138542,         0,            1,map2
1342359449745,  2301281,      266,   31902,  140657,         0,            1,map2
1342359449945,  2370220,      266,   32634,  144507,         0,            1,map2
1342359450145,  2439012,      266,   33035,  147929,         0,            1,map2
1342359450345,  2496133,      266,   32755,  151282,         0,            1,map2
1342359450546,  2565050,      266,   32690,  154814,         0,            1,map2
1342359450746,  2612903,      266,   32292,  158586,         0,            1,map2
1342359450946,  2683418,      266,   32239,  162099,         0,            1,map2
1342359451146,  2745335,      266,   32167,  165460,         0,            1,map2
1342359451346,  2755333,      266,   32147,  165925,         0,            1,map2
