time         ,iter.    ,bestScore,live    ,dead    ,lambdaLeft,liftReachable,mapName
1342352906416,      804,      714,     359,       6,        11,            0,map9
1342352906618,     3477,      714,    1437,    -257,        11,            0,map9
1342352906839,     6223,      714,    2609,    -495,        11,            0,map9
1342352907125,     9431,      714,    3773,    -483,        11,            0,map9
1342352907443,    13490,      714,    4735,    -411,        11,            0,map9
1342352907725,    15299,      714,    5351,    -377,        11,            0,map9
1342352907968,    16692,      714,    5897,    -379,        11,            0,map9
1342352908179,    18980,      714,    6177,     -38,        11,            0,map9
1342352908500,    20369,      714,    6316,     154,        11,            0,map9
1342352908741,    23205,      714,    6588,     558,        11,            0,map9
1342352908981,    26867,      714,    7295,     627,        11,            0,map9
1342352909216,    31412,      714,    7732,    1399,        11,            0,map9
1342352909453,    34712,      714,    8257,    1606,        11,            0,map9
1342352909658,    38577,      714,    8749,    2085,        11,            0,map9
1342352909868,    41129,      714,    9164,    2270,        11,            0,map9
1342352910163,    45297,      714,    9455,    2902,        11,            0,map9
1342352910398,    49086,      714,    9926,    3293,        11,            0,map9
1342352910725,    51516,      714,   10036,    3800,        11,            0,map9
1342352910965,    54421,      714,   10034,    4617,        11,            0,map9
1342352911206,    56976,      714,   10204,    5102,        11,            0,map9
1342352911448,    59249,      714,   10385,    5425,        11,            0,map9
1342352911653,    63080,      714,   10643,    6147,        11,            0,map9
1342352911890,    64401,      714,   10846,    6207,        11,            0,map9
1342352912126,    67800,      714,   11567,    6301,        11,            0,map9
1342352912383,    70880,      714,   11931,    6552,        11,            0,map9
1342352912611,    74965,      714,   12412,    6910,        11,            0,map9
1342352912824,    78509,      714,   12496,    7685,        11,            0,map9
1342352913089,    82346,      714,   13065,    7844,        11,            0,map9
1342352913319,    85770,      714,   13419,    7931,        11,            0,map9
1342352913528,    88597,      714,   13849,    8130,        11,            0,map9
1342352913762,    92142,      714,   14240,    8398,        11,            0,map9
1342352914001,    96429,      714,   14538,    9328,        11,            0,map9
1342352914233,   100954,      714,   14895,   10144,        11,            0,map9
1342352914454,   105191,      714,   15200,   10813,        11,            0,map9
1342352914655,   109449,      714,   15564,   11431,        11,            0,map9
1342352914862,   112340,      714,   15644,   12112,        11,            0,map9
1342352915067,   115695,      714,   16031,   12416,        11,            0,map9
1342352915305,   120188,      714,   16403,   12943,        11,            0,map9
1342352915555,   124182,      714,   16609,   13822,        11,            0,map9
1342352915762,   127715,      714,   16677,   14540,        11,            0,map9
1342352915999,   132255,      714,   17223,   14879,        11,            0,map9
1342352916233,   136182,      714,   17890,   15017,        11,            0,map9
1342352916440,   139305,      714,   18192,   15422,        11,            0,map9
1342352916644,   142835,      714,   18609,   15500,        11,            0,map9
1342352916871,   146516,      714,   18902,   16029,        11,            0,map9
1342352917073,   149812,      714,   19044,   16409,        11,            0,map9
1342352917290,   153402,      714,   19639,   16495,        11,            0,map9
1342352917532,   157896,      714,   20034,   16966,        11,            0,map9
1342352917763,   161634,      714,   20384,   17550,        11,            0,map9
1342352917969,   165183,      714,   20383,   18647,        11,            0,map9
1342352918201,   170263,      714,   20556,   19470,        11,            0,map9
1342352918412,   173431,      714,   20984,   19784,        11,            0,map9
1342352918653,   176872,      714,   21406,   20071,        11,            0,map9
1342352918888,   180222,      714,   21764,   20447,        11,            0,map9
1342352919122,   184344,      714,   22285,   20745,        11,            0,map9
1342352919323,   188068,      714,   22637,   21226,        11,            0,map9
1342352919562,   191681,      714,   22973,   21750,        11,            0,map9
1342352919799,   195495,      714,   23323,   22186,        11,            0,map9
1342352920001,   198982,      714,   23656,   22401,        11,            0,map9
1342352920203,   202046,      714,   23949,   22743,        11,            0,map9
1342352920416,   205409,      714,   24430,   23064,        11,            0,map9
1342352920650,   209547,      714,   24894,   23380,        11,            0,map9
1342352920880,   212903,      714,   25242,   23579,        11,            0,map9
1342352921110,   216351,      714,   25502,   24055,        11,            0,map9
1342352921325,   220371,      714,   25821,   24355,        11,            0,map9
