time         ,iter.    ,bestScore,live    ,dead    ,lambdaLeft,liftReachable,mapName
1342358915039,        0,        0,       1,      -1,        18,            1,map5
1342358915239,    14460,      391,    2762,    1623,         1,            1,map5
1342358915439,    33330,     1291,    5165,    5403,         0,            1,map5
1342358915640,    49726,     1297,    7047,   10549,         0,            1,map5
1342358915840,    63725,     1299,    8907,   14655,         0,            1,map5
1342358916040,    79638,     1299,   11334,   19513,         0,            1,map5
1342358916240,    94694,     1299,   13413,   24254,         0,            1,map5
1342358916440,   107093,     1299,   14915,   28201,         0,            1,map5
1342358916640,   125628,     1299,   17066,   33887,         0,            1,map5
1342358916841,   139938,     1299,   19516,   37534,         0,            1,map5
1342358917041,   150284,     1299,   21761,   40347,         0,            1,map5
1342358917243,   165738,     1299,   23995,   45485,         0,            1,map5
1342358917443,   185296,     1299,   25795,   51258,         0,            1,map5
1342358917655,   197422,     1299,   27243,   55118,         0,            1,map5
1342358917856,   222684,     1299,   28619,   63810,         0,            1,map5
1342358918056,   246781,     1299,   29806,   71562,         0,            1,map5
1342358918256,   256157,     1299,   31385,   74103,         0,            1,map5
1342358918456,   273726,     1299,   33695,   79725,         0,            1,map5
1342358918656,   293366,     1299,   35989,   85866,         0,            1,map5
1342358918856,   302614,     1299,   37768,   88260,         0,            1,map5
1342358919056,   318032,     1299,   40690,   92153,         0,            1,map5
1342358919257,   333624,     1299,   43674,   96198,         0,            1,map5
1342358919457,   343759,     1299,   45144,   99085,         0,            1,map5
1342358919657,   368141,     1299,   46877,  107807,         0,            1,map5
1342358919867,   378649,     1299,   48622,  110920,         0,            1,map5
1342358920068,   402856,     1299,   50097,  118438,         0,            1,map5
1342358920268,   423497,     1299,   51541,  125116,         0,            1,map5
1342358920799,   423599,     1299,   51535,  125147,         0,            1,map5
1342358921000,   436209,     1299,   51928,  130499,         0,            1,map5
1342358921200,   450023,     1299,   51926,  135794,         0,            1,map5
1342358921400,   463563,     1299,   51927,  140354,         0,            1,map5
1342358921600,   476970,     1299,   51928,  144681,         0,            1,map5
1342358921800,   487133,     1299,   51926,  147621,         0,            1,map5
1342358922000,   502582,     1299,   51927,  150840,         0,            1,map5
1342358922200,   517878,     1299,   51926,  154639,         0,            1,map5
1342358922401,   531803,     1299,   51927,  157868,         0,            1,map5
1342358922601,   546721,     1299,   51928,  161732,         0,            1,map5
1342358922801,   559465,     1299,   51928,  165005,         0,            1,map5
1342358923001,   574948,     1299,   51926,  167627,         0,            1,map5
1342358923201,   590271,     1299,   51928,  170137,         0,            1,map5
1342358923402,   602903,     1299,   51928,  171804,         0,            1,map5
1342358923602,   617829,     1299,   51927,  174229,         0,            1,map5
1342358923802,   632215,     1299,   51928,  174500,         0,            1,map5
1342358924002,   646736,     1299,   51926,  177777,         0,            1,map5
1342358924227,   660845,     1299,   51925,  181136,         0,            1,map5
1342358924427,   675064,     1299,   51928,  184210,         0,            1,map5
1342358924627,   689745,     1299,   51927,  187970,         0,            1,map5
1342358924828,   703306,     1299,   51926,  189602,         0,            1,map5
1342358925028,   718637,     1299,   51927,  191739,         0,            1,map5
1342358925228,   719402,     1299,   51928,  191956,         0,            1,map5
