time         ,iter.    ,bestScore,live    ,dead    ,lambdaLeft,liftReachable,mapName
1342360272328,        0,        0,       1,      -1,        12,            1,map7
1342360272600,    41284,      869,    5171,    4075,         0,            1,map7
1342360272800,    87106,      869,    8675,    8384,         0,            1,map7
1342360273000,   110555,      869,   10648,    9760,         0,            1,map7
1342360273279,   154786,      869,   13447,   13418,         0,            1,map7
1342360273479,   203662,      869,   16899,   16121,         0,            1,map7
1342360273679,   229631,      869,   18381,   17724,         0,            1,map7
1342360273900,   263296,      869,   19869,   20106,         0,            1,map7
1342360274100,   314267,      869,   22233,   23017,         0,            1,map7
1342360274304,   342136,      869,   24085,   24044,         0,            1,map7
1342360274778,   365999,      869,   25366,   25057,         0,            1,map7
1342360274978,   418140,      869,   27747,   27129,         0,            1,map7
1342360275183,   462460,      869,   29971,   28352,         0,            1,map7
1342360275384,   490367,      869,   30505,   30388,         0,            1,map7
