time         ,iter.    ,bestScore,live    ,dead    ,lambdaLeft,liftReachable,mapName
1342388916943,        0,        0,       1,      -1,        18,            1,map5
1342388917143,       16,      728,   14669,  -14669,         3,            1,map5
1342388917644,       17,      761,   19117,  -19117,         2,            1,map5
1342388917849,       19,      810,   19125,  -19125,         1,            1,map5
1342388918050,       20,      810,   19151,  -19151,         1,            1,map5
1342388918250,       22,      816,   19128,  -19128,         1,            1,map5
1342388918477,       22,      852,   19061,  -19061,         0,            1,map5
1342388918731,       23,     1289,   19437,  -19437,         0,            1,map5
1342388918931,       24,     1291,   19082,  -19082,         0,            1,map5
1342388919168,       25,     1301,   19231,  -19231,         0,            1,map5
1342388919368,       25,     1301,   19137,  -19137,         0,            1,map5
1342388919589,       26,     1301,   18842,  -18842,         0,            1,map5
1342388919789,       27,     1301,   19108,  -19108,         0,            1,map5
1342388920048,       27,     1301,   19108,  -19108,         0,            1,map5
1342388920248,       27,     1301,   18599,  -18599,         0,            1,map5
