time         ,iter.    ,bestScore,live    ,dead    ,lambdaLeft,liftReachable,mapName
1342360263216,       40,      561,      18,       8,         0,            1,map4
1342360263416,    37258,      575,    3537,   11761,         0,            1,map4
1342360263617,    69692,      575,    7709,   21461,         0,            1,map4
1342360263827,   118446,      575,   13520,   35275,         0,            1,map4
1342360264027,   144176,      575,   16101,   42561,         0,            1,map4
1342360264343,   196490,      575,   20425,   58097,         0,            1,map4
1342360264569,   250196,      575,   25347,   73593,         0,            1,map4
1342360265225,   264738,      575,   26574,   77602,         0,            1,map4
1342360265425,   319274,      575,   31145,   93446,         0,            1,map4
1342360265625,   352520,      575,   33728,  102551,         0,            1,map4
1342360265825,   408683,      575,   37634,  118582,         0,            1,map4
1342360266025,   431337,      575,   38788,  125313,         0,            1,map4
1342360266225,   484052,      575,   42392,  139692,         0,            1,map4
