time         ,iter.    ,bestScore,live    ,dead    ,lambdaLeft,liftReachable,mapName
1342352799986,     1677,       68,     340,     -36,         1,            1,map2
1342352800209,    17958,       68,    1517,     153,         1,            1,map2
1342352800530,    26490,       68,    1617,     316,         1,            1,map2
1342352800911,    30630,       68,    1672,     458,         1,            1,map2
1342352801280,    34924,       68,    1692,     499,         1,            1,map2
1342352801540,    42593,      264,    1867,     861,         0,            1,map2
1342352801878,    51917,      268,    2178,    2025,         0,            1,map2
1342352802105,    65355,      270,    2681,    3005,         0,            1,map2
1342352802333,    81156,      270,    3257,    3942,         0,            1,map2
1342352802615,    87405,      270,    3478,    4509,         0,            1,map2
1342352802850,    90527,      270,    3568,    4875,         0,            1,map2
1342352803057,   104127,      270,    3741,    6478,         0,            1,map2
1342352803361,   119731,      271,    4032,    7869,         0,            0,map2
1342352803578,   136345,      271,    4436,    8737,         0,            0,map2
1342352803813,   143243,      271,    4392,    9510,         0,            0,map2
1342352804033,   161198,      271,    4943,   11306,         0,            0,map2
1342352804279,   178542,      271,    5120,   12912,         0,            0,map2
1342352804514,   198140,      271,    5506,   13733,         0,            0,map2
1342352804960,   208745,      271,    5873,   14376,         0,            0,map2
1342352805193,   221443,      271,    5920,   15735,         0,            0,map2
1342352805415,   238854,      271,    6414,   17685,         0,            0,map2
1342352805638,   254919,      276,    7213,   19106,         0,            1,map2
1342352805928,   268484,      277,    7586,   21016,         0,            1,map2
1342352806146,   286318,      278,    7587,   23329,         0,            1,map2
1342352806354,   303931,      278,    7726,   26229,         0,            1,map2
1342352806583,   320869,      278,    8247,   28288,         0,            1,map2
1342352806817,   327727,      278,    8422,   28672,         0,            1,map2
1342352807029,   344277,      278,    8463,   31523,         0,            1,map2
1342352807248,   360493,      278,    8452,   34248,         0,            1,map2
1342352807478,   377173,      278,    8832,   36471,         0,            1,map2
1342352807898,   388602,      278,    8844,   37709,         0,            1,map2
1342352808129,   404479,      278,    8844,   39807,         0,            1,map2
1342352808356,   421370,      278,    8802,   42630,         0,            1,map2
1342352808583,   437635,      278,    8809,   44385,         0,            1,map2
1342352808898,   447352,      278,    8835,   45320,         0,            1,map2
1342352809112,   463642,      278,    8910,   46723,         0,            1,map2
1342352809330,   480905,      278,    9432,   49064,         0,            1,map2
1342352809552,   498836,      279,   10036,   52116,         0,            1,map2
1342352809849,   509882,      279,   10086,   53800,         0,            1,map2
1342352810061,   527201,      279,   10202,   56771,         0,            1,map2
1342352810276,   543586,      280,   10286,   59605,         0,            1,map2
1342352810507,   561428,      280,   10202,   62673,         0,            1,map2
1342352810819,   571473,      280,   10162,   63833,         0,            1,map2
1342352811048,   585175,      280,   10262,   65729,         0,            1,map2
1342352811287,   602289,      280,   10236,   67757,         0,            1,map2
1342352811517,   618383,      280,   10329,   68900,         0,            1,map2
1342352811935,   631699,      280,   10333,   69757,         0,            1,map2
1342352812188,   638729,      280,   10341,   70399,         0,            1,map2
1342352812394,   648660,      280,   10372,   71003,         0,            1,map2
1342352812629,   665342,      280,   10378,   72490,         0,            1,map2
1342352812867,   679442,      280,   10423,   75096,         0,            1,map2
1342352813243,   693144,      280,   10445,   76617,         0,            1,map2
1342352813455,   709806,      280,   10228,   78610,         0,            1,map2
1342352813666,   727247,      280,   10217,   79762,         0,            1,map2
1342352813879,   741958,      280,   10158,   81320,         0,            1,map2
1342352814164,   756161,      280,   10166,   82484,         0,            1,map2
1342352814375,   775317,      280,   10161,   84062,         0,            1,map2
1342352814681,   791824,      280,   10146,   84580,         0,            1,map2
1342352814954,   802198,      280,   10267,   85011,         0,            1,map2
1342352815187,   802198,      280,   10268,   85010,         0,            1,map2
