time         ,iter.    ,bestScore,live    ,dead    ,lambdaLeft,liftReachable,mapName
1342359400415,        0,        0,       0,       0,        28,            1,map8
1342359400616,     2467,      572,    1060,      -4,         1,            0,map8
1342359400816,     7922,      589,    2134,     -25,         0,            0,map8
1342359401016,    18749,      589,    4244,    -242,         0,            0,map8
1342359401216,    35314,      589,    7963,    -604,         0,            0,map8
1342359401416,    46195,      589,   10548,    -752,         0,            0,map8
1342359401623,    53966,      589,   11994,   -1031,         0,            0,map8
1342359401823,    63071,      589,   12594,    1004,         0,            0,map8
1342359402023,    72568,      589,   12822,    4247,         0,            0,map8
1342359402223,    82108,      589,   12934,    7535,         0,            0,map8
1342359402424,    93208,      589,   12947,   11569,         0,            0,map8
1342359402624,   102971,      589,   13080,   14881,         0,            0,map8
1342359402824,   113786,      589,   13231,   18619,         0,            0,map8
1342359403024,   124157,      589,   13411,   21762,         0,            0,map8
1342359403224,   133632,      589,   13575,   24599,         0,            0,map8
1342359403445,   143013,      589,   13693,   27701,         0,            0,map8
1342359403646,   154079,      589,   13720,   31699,         0,            0,map8
1342359403846,   165077,      589,   13653,   35500,         0,            0,map8
1342359404046,   175371,      589,   13917,   38230,         0,            0,map8
1342359404246,   186352,      589,   14019,   41909,         0,            0,map8
1342359404446,   195410,      589,   14069,   44644,         0,            0,map8
1342359404647,   206513,      589,   14146,   48127,         0,            0,map8
1342359404847,   217221,      589,   14344,   51140,         0,            0,map8
1342359405047,   227223,      589,   14816,   53988,         0,            0,map8
1342359405247,   237099,      589,   15188,   56701,         0,            0,map8
1342359405560,   241662,      589,   15277,   57935,         0,            0,map8
1342359405760,   251238,      589,   15714,   60136,         0,            0,map8
1342359405961,   261616,      589,   15952,   62708,         0,            0,map8
1342359406161,   272202,      589,   16125,   65499,         0,            0,map8
1342359406361,   282549,      589,   16324,   68247,         0,            0,map8
1342359406561,   292536,      589,   16698,   70762,         0,            0,map8
1342359406761,   301241,      589,   16838,   73525,         0,            0,map8
1342359406962,   311850,      589,   16995,   76676,         0,            0,map8
1342359407162,   322761,      589,   17090,   79945,         0,            0,map8
1342359407362,   332524,      589,   17201,   82753,         0,            0,map8
1342359407562,   341581,      589,   17779,   84572,         0,            0,map8
1342359407762,   349851,      589,   17950,   86704,         0,            0,map8
1342359407963,   360235,      589,   18271,   89354,         0,            0,map8
1342359408163,   370425,      589,   18518,   91731,         0,            0,map8
1342359408363,   380697,      589,   18894,   94291,         0,            0,map8
1342359408563,   390758,      589,   19337,   96614,         0,            0,map8
1342359408959,   396153,      589,   19468,   97815,         0,            0,map8
1342359409159,   405976,      589,   19815,  100122,         0,            0,map8
1342359409359,   415611,      589,   20365,  102387,         0,            0,map8
1342359409559,   425991,      589,   20687,  105120,         0,            0,map8
1342359409759,   436479,      589,   20968,  108055,         0,            0,map8
1342359409959,   446494,      589,   21402,  110726,         0,            0,map8
1342359410160,   456100,      589,   21547,  113480,         0,            0,map8
1342359410360,   467122,      589,   21701,  117114,         0,            0,map8
1342359410560,   469743,      589,   21807,  117784,         0,            0,map8
