time         ,iter.    ,bestScore,live    ,dead    ,lambdaLeft,liftReachable,mapName
1342418664498,        0,        0,       0,        18,            1,map5
1342418664698,        0,      812,       0,         1,            1,map5
1342418664898,        0,      812,       0,         1,            1,map5
1342418665098,        0,      812,       0,         1,            1,map5
1342418665298,        0,      812,       0,         1,            1,map5
1342418665499,        0,      812,       0,         1,            1,map5
1342418665699,        0,      812,       0,         1,            1,map5
1342418665899,        0,      812,       0,         1,            1,map5
1342418666099,        0,      812,       0,         1,            1,map5
1342418666299,        0,      812,       0,         1,            1,map5
1342418666499,    64791,      812,   14409,         1,            1,map5
1342418666699,    64791,      812,   14409,         1,            1,map5
1342418666899,    64791,      812,   14409,         1,            1,map5
1342418667100,    64791,      812,   14409,         1,            1,map5
1342418667300,    64791,      812,   14409,         1,            1,map5
1342418667500,    64791,      812,   14409,         1,            1,map5
1342418667700,    64791,      812,   14409,         1,            1,map5
1342418667900,    64791,      812,   14409,         1,            1,map5
1342418668100,    64791,      812,   14409,         1,            1,map5
1342418668301,    64791,      812,   14409,         1,            1,map5
1342418668501,    64791,      812,   14409,         1,            1,map5
1342418668701,    64791,      812,   14409,         1,            1,map5
1342418668901,    64791,      812,   14409,         1,            1,map5
1342418669101,    64791,      812,   14409,         1,            1,map5
1342418669301,    64791,      812,   14409,         1,            1,map5
1342418669501,    64791,      812,   14409,         1,            1,map5
1342418669702,    64791,      812,   14409,         1,            1,map5
1342418669902,    64791,      812,   14409,         1,            1,map5
1342418670102,    64791,      812,   14409,         1,            1,map5
1342418670302,    64791,      812,   14409,         1,            1,map5
1342418670502,    64791,      812,   14409,         1,            1,map5
1342418670702,    64791,      812,   14409,         1,            1,map5
1342418670903,    64791,      812,   14409,         1,            1,map5
1342418671103,    64791,      812,   14409,         1,            1,map5
1342418671303,    64791,      812,   14409,         1,            1,map5
1342418671503,    64791,      812,   14409,         1,            1,map5
1342418671703,    64791,      812,   14409,         1,            1,map5
1342418671903,    64791,      812,   14409,         1,            1,map5
1342418672103,    64791,      812,   14409,         1,            1,map5
1342418672304,    64791,      812,   14409,         1,            1,map5
1342418672504,    64791,      812,   14409,         1,            1,map5
1342418672704,    64791,      812,   14409,         1,            1,map5
1342418672904,    64791,      812,   14409,         1,            1,map5
1342418673104,    64791,      812,   14409,         1,            1,map5
1342418673304,    64791,      812,   14409,         1,            1,map5
1342418673505,    64791,      812,   14409,         1,            1,map5
1342418673705,    64791,      812,   14409,         1,            1,map5
1342418673905,    64791,      812,   14409,         1,            1,map5
1342418674105,    64791,      812,   14409,         1,            1,map5
1342418674305,    64791,      812,   14409,         1,            1,map5
1342418674505,    64791,      812,   14409,         1,            1,map5
1342418674705,    64791,      812,   14409,         1,            1,map5
1342418674905,    64791,      816,   14409,         1,            1,map5
1342418675106,    64791,      816,   14409,         1,            1,map5
1342418675306,    64791,      816,   14409,         1,            1,map5
1342418675506,    64791,      816,   14409,         1,            1,map5
1342418675706,    64791,      816,   14409,         1,            1,map5
1342418675906,    64791,      816,   14409,         1,            1,map5
1342418676106,    64791,      816,   14409,         1,            1,map5
1342418676732,    64791,      816,   14409,         1,            1,map5
1342418676932,    64791,      816,   14409,         1,            1,map5
1342418677132,    64791,      816,   14409,         1,            1,map5
1342418677332,    64791,      816,   14409,         1,            1,map5
1342418677532,    64791,      816,   14409,         1,            1,map5
1342418677732,    64791,      854,   14409,         0,            1,map5
1342418677932,    64791,      854,   14409,         0,            1,map5
1342418678133,    64791,      854,   14409,         0,            1,map5
1342418678333,    64791,      854,   14409,         0,            1,map5
1342418678533,    64791,      854,   14409,         0,            1,map5
1342418678733,    64791,      854,   14409,         0,            1,map5
1342418678933,    64791,      854,   14409,         0,            1,map5
1342418679133,    64791,      854,   14409,         0,            1,map5
1342418679333,    64791,      854,   14409,         0,            1,map5
1342418679533,    64791,      854,   14409,         0,            1,map5
1342418679734,    64791,      854,   14409,         0,            1,map5
1342418679934,    64791,     1291,   14409,         0,            1,map5
1342418680134,    64791,     1291,   14409,         0,            1,map5
1342418680334,    64791,     1291,   14409,         0,            1,map5
1342418680534,    64791,     1291,   14409,         0,            1,map5
1342418680753,    64791,     1291,   14409,         0,            1,map5
1342418680953,    64791,     1291,   14409,         0,            1,map5
1342418681153,    64791,     1291,   14409,         0,            1,map5
1342418681353,    64791,     1291,   14409,         0,            1,map5
1342418681554,    64791,     1291,   14409,         0,            1,map5
1342418681754,    64791,     1291,   14409,         0,            1,map5
1342418681954,    64791,     1291,   14409,         0,            1,map5
1342418682154,    64791,     1291,   14409,         0,            1,map5
1342418682354,    64791,     1291,   14409,         0,            1,map5
1342418682588,    64791,     1291,   14409,         0,            1,map5
1342418682788,    64791,     1291,   14409,         0,            1,map5
1342418682988,    64791,     1291,   14409,         0,            1,map5
1342418683188,    64791,     1291,   14409,         0,            1,map5
1342418683395,    64791,     1291,   14409,         0,            1,map5
1342418683595,    64791,     1291,   14409,         0,            1,map5
1342418683795,    64791,     1291,   14409,         0,            1,map5
1342418683995,    64791,     1291,   14409,         0,            1,map5
1342418684195,    64791,     1291,   14409,         0,            1,map5
1342418684395,    64791,     1291,   14409,         0,            1,map5
1342418684595,    64791,     1291,   14409,         0,            1,map5
1342418684796,    64791,     1291,   14409,         0,            1,map5
1342418684996,    64791,     1301,   14409,         0,            1,map5
1342418685196,    64791,     1301,   14409,         0,            1,map5
1342418685396,    64791,     1301,   14409,         0,            1,map5
1342418685596,    64791,     1301,   14409,         0,            1,map5
1342418685796,    64791,     1301,   14409,         0,            1,map5
1342418685996,    64791,     1301,   14409,         0,            1,map5
1342418686196,    64791,     1301,   14409,         0,            1,map5
1342418686397,    64791,     1301,   14409,         0,            1,map5
1342418686597,    64791,     1301,   14409,         0,            1,map5
1342418686797,    64791,     1301,   14409,         0,            1,map5
1342418686997,    64791,     1301,   14409,         0,            1,map5
1342418687197,    64791,     1301,   14409,         0,            1,map5
1342418687397,    64791,     1301,   14409,         0,            1,map5
1342418687597,    64791,     1301,   14409,         0,            1,map5
1342418687797,    64791,     1301,   14409,         0,            1,map5
1342418688031,    64791,     1301,   14409,         0,            1,map5
1342418688231,    64791,     1301,   14409,         0,            1,map5
1342418688431,    64791,     1301,   14409,         0,            1,map5
1342418688631,    64791,     1301,   14409,         0,            1,map5
1342418688831,    64791,     1301,   14409,         0,            1,map5
1342418689031,    64791,     1301,   14409,         0,            1,map5
1342418689232,    64791,     1301,   14409,         0,            1,map5
1342418689432,    64791,     1301,   14409,         0,            1,map5
1342418689632,    64791,     1301,   14409,         0,            1,map5
1342418689832,    64791,     1301,   14409,         0,            1,map5
1342418690032,    64791,     1301,   14409,         0,            1,map5
1342418690232,    64791,     1301,   14409,         0,            1,map5
1342418690432,    64791,     1301,   14409,         0,            1,map5
1342418690632,    64791,     1301,   14409,         0,            1,map5
1342418690832,    64791,     1301,   14409,         0,            1,map5
1342418691033,    64791,     1301,   14409,         0,            1,map5
1342418691233,    64791,     1301,   14409,         0,            1,map5
1342418691433,    64791,     1301,   14409,         0,            1,map5
1342418691633,    64791,     1301,   14409,         0,            1,map5
1342418691833,    64791,     1301,   14409,         0,            1,map5
1342418692033,    64791,     1301,   14409,         0,            1,map5
1342418692233,    64791,     1301,   14409,         0,            1,map5
1342418692433,    64791,     1301,   14409,         0,            1,map5
1342418692634,    64791,     1301,   14409,         0,            1,map5
1342418692834,    64791,     1301,   14409,         0,            1,map5
1342418693034,    64791,     1301,   14409,         0,            1,map5
1342418693234,    64791,     1301,   14409,         0,            1,map5
1342418693434,    64791,     1301,   14409,         0,            1,map5
1342418693634,    64791,     1301,   14409,         0,            1,map5
1342418693834,    64791,     1301,   14409,         0,            1,map5
1342418694035,    64791,     1301,   14409,         0,            1,map5
1342418694235,    64791,     1301,   14409,         0,            1,map5
1342418694435,    64791,     1301,   14409,         0,            1,map5
1342418694635,    64791,     1301,   14409,         0,            1,map5
1342418694835,    64791,     1301,   14409,         0,            1,map5
1342418695035,    64791,     1301,   14409,         0,            1,map5
1342418695235,    64791,     1301,   14409,         0,            1,map5
1342418695435,    64791,     1301,   14409,         0,            1,map5
1342418695635,    64791,     1301,   14409,         0,            1,map5
1342418695836,    64791,     1301,   14409,         0,            1,map5
1342418696036,    64791,     1301,   14409,         0,            1,map5
1342418696236,    64791,     1303,   14409,         0,            1,map5
1342418696436,    64791,     1303,   14409,         0,            1,map5
1342418696636,    64791,     1303,   14409,         0,            1,map5
1342418696836,    64791,     1303,   14409,         0,            1,map5
1342418697036,    64791,     1303,   14409,         0,            1,map5
1342418697236,    64791,     1303,   14409,         0,            1,map5
1342418697436,    64791,     1303,   14409,         0,            1,map5
1342418697637,    64791,     1303,   14409,         0,            1,map5
1342418697837,    64791,     1303,   14409,         0,            1,map5
1342418698037,    64791,     1303,   14409,         0,            1,map5
1342418698237,    64791,     1303,   14409,         0,            1,map5
1342418698437,    64791,     1303,   14409,         0,            1,map5
1342418698637,    64791,     1303,   14409,         0,            1,map5
1342418698837,    64791,     1303,   14409,         0,            1,map5
1342418699038,    64791,     1303,   14409,         0,            1,map5
1342418699238,    64791,     1303,   14409,         0,            1,map5
1342418699438,    64791,     1303,   14409,         0,            1,map5
1342418699638,    64791,     1303,   14409,         0,            1,map5
1342418699838,    64791,     1303,   14409,         0,            1,map5
1342418700038,    64791,     1303,   14409,         0,            1,map5
1342418700238,    64791,     1303,   14409,         0,            1,map5
1342418700438,    64791,     1303,   14409,         0,            1,map5
1342418700639,    64791,     1303,   14409,         0,            1,map5
1342418700839,    64791,     1303,   14409,         0,            1,map5
1342418701039,    64791,     1303,   14409,         0,            1,map5
1342418701239,    64791,     1303,   14409,         0,            1,map5
1342418701439,    64791,     1303,   14409,         0,            1,map5
1342418701639,    64791,     1303,   14409,         0,            1,map5
1342418701839,    64791,     1303,   14409,         0,            1,map5
1342418702039,    64791,     1303,   14409,         0,            1,map5
