time         ,iter.    ,bestScore,live    ,dead    ,lambdaLeft,liftReachable,mapName
1342360256976,        0,        0,       0,       0,         4,            1,map2
1342360257176,    28688,      273,     276,    5617,         0,            1,map2
1342360257381,    65612,      273,    1062,   10436,         0,            1,map2
1342360257581,   114883,      273,    1427,   16997,         0,            1,map2
1342360257781,   153151,      273,    2193,   22088,         0,            1,map2
1342360257981,   205585,      273,    3163,   29189,         0,            1,map2
1342360258183,   235589,      273,    4025,   33146,         0,            1,map2
1342360258390,   293160,      273,    5719,   42456,         0,            1,map2
1342360258644,   332882,      273,    6575,   48187,         0,            1,map2
1342360258845,   389825,      273,    8612,   54261,         0,            1,map2
1342360259432,   432427,      273,    9286,   59763,         0,            1,map2
1342360259632,   489745,      273,   10176,   65725,         0,            1,map2
1342360259835,   529447,      273,   10505,   72469,         0,            1,map2
1342360260035,   567651,      273,   10441,   79253,         0,            1,map2
