time         ,iter.    ,bestScore,live    ,dead    ,lambdaLeft,liftReachable,mapName
1342360278537,        0,        0,       0,       0,        43,            0,map9
1342360278738,    15412,     2991,    5929,   -1048,         0,            1,map9
1342360278938,    27969,     3003,   10192,   -1873,         0,            1,map9
1342360279138,    45517,     3003,   15176,   -2952,         0,            1,map9
1342360279338,    60949,     3003,   18752,   -2791,         0,            1,map9
1342360279539,    71764,     3003,   22687,   -3369,         0,            1,map9
1342360279739,    87120,     3003,   28243,   -4570,         0,            1,map9
1342360279940,   104413,     3003,   32452,   -5326,         0,            1,map9
1342360280190,   140429,     3003,   33232,    3246,         0,            1,map9
1342360280390,   181001,     3003,   33918,   14743,         0,            1,map9
1342360280590,   204640,     3003,   34117,   22241,         0,            1,map9
1342360280858,   236024,     3003,   34516,   32753,         0,            1,map9
1342360281058,   267782,     3003,   37272,   39258,         0,            1,map9
1342360281716,   274336,     3003,   37540,   40624,         0,            1,map9
1342360281916,   274336,     3003,   37540,   40624,         0,            1,map9
