time         ,iter.    ,bestScore,live    ,dead    ,lambdaLeft,liftReachable,mapName
1342360252895,        0,        0,       0,       0,         3,            1,map1
1342360253097,     1402,      212,     121,     333,         0,            1,map1
1342360253297,     3467,      212,     101,     769,         0,            1,map1
1342360253497,     6341,      212,      98,    1070,         0,            1,map1
1342360253697,     9609,      212,       7,    1464,         0,            1,map1
1342360253897,     9771,      212,       0,    1483,         0,            1,map1
1342360253904,        0,        0,       0,       0,        51,            1,map10
1342360254104,     1295,     1067,     335,     356,         0,            0,map10
1342360254304,     2208,     1067,     496,     623,         0,            0,map10
1342360254504,     3260,     1067,     684,     875,         0,            0,map10
1342360254704,     5092,     1067,     955,    1302,         0,            0,map10
1342360254904,     7636,     1067,    1321,    1610,         0,            0,map10
1342360255104,    10497,     1067,    1737,    1839,         0,            0,map10
1342360255306,    13982,     1067,    2208,    2384,         0,            0,map10
1342360255506,    16516,     1067,    2596,    2441,         0,            0,map10
1342360255706,    20092,     1067,    3102,    2328,         0,            0,map10
1342360255917,    23485,     1067,    3478,    2381,         0,            0,map10
1342360256120,    27078,     1067,    3915,    2355,         0,            0,map10
1342360256321,    30267,     1067,    4300,    2372,         0,            0,map10
1342360256521,    33021,     1067,    4641,    2444,         0,            0,map10
1342360256721,    36949,     1067,    5062,    2371,         0,            0,map10
1342360256921,    40483,     1067,    5474,    2151,         0,            0,map10
1342360256976,        0,        0,       0,       0,         4,            1,map2
1342360257176,    28688,      273,     276,    5617,         0,            1,map2
1342360257381,    65612,      273,    1062,   10436,         0,            1,map2
1342360257581,   114883,      273,    1427,   16997,         0,            1,map2
1342360257781,   153151,      273,    2193,   22088,         0,            1,map2
1342360257981,   205585,      273,    3163,   29189,         0,            1,map2
1342360258183,   235589,      273,    4025,   33146,         0,            1,map2
1342360258390,   293160,      273,    5719,   42456,         0,            1,map2
1342360258644,   332882,      273,    6575,   48187,         0,            1,map2
1342360258845,   389825,      273,    8612,   54261,         0,            1,map2
1342360259432,   432427,      273,    9286,   59763,         0,            1,map2
1342360259632,   489745,      273,   10176,   65725,         0,            1,map2
1342360259835,   529447,      273,   10505,   72469,         0,            1,map2
1342360260035,   567651,      273,   10441,   79253,         0,            1,map2
1342360260042,        0,        0,       0,       0,         4,            1,map3
1342360260330,    33424,      275,    2659,    9800,         0,            1,map3
1342360260530,    78460,      275,    5302,   22980,         0,            1,map3
1342360260954,   105957,      275,    6313,   30945,         0,            1,map3
1342360261154,   155533,      275,    8728,   44094,         0,            1,map3
1342360261355,   192235,      275,    9448,   54018,         0,            1,map3
1342360261555,   248331,      275,   10970,   67216,         0,            1,map3
1342360261755,   277523,      275,   11102,   74821,         0,            1,map3
1342360261955,   332945,      275,   11107,   88933,         0,            1,map3
1342360262156,   350510,      275,   12111,   92313,         0,            1,map3
1342360262356,   400256,      275,   13883,  103344,         0,            1,map3
1342360263009,   425815,      275,   14776,  108667,         0,            1,map3
1342360263209,   434457,      275,   15254,  110315,         0,            1,map3
1342360263216,       40,      561,      18,       8,         0,            1,map4
1342360263416,    37258,      575,    3537,   11761,         0,            1,map4
1342360263617,    69692,      575,    7709,   21461,         0,            1,map4
1342360263827,   118446,      575,   13520,   35275,         0,            1,map4
1342360264027,   144176,      575,   16101,   42561,         0,            1,map4
1342360264343,   196490,      575,   20425,   58097,         0,            1,map4
1342360264569,   250196,      575,   25347,   73593,         0,            1,map4
