time         ,iter.    ,bestScore,live    ,dead    ,lambdaLeft,liftReachable,mapName
1342388871409,       19,     1968,   15563,  -15563,        21,            1,beard2
1342388871743,       19,     1968,   15563,  -15563,        21,            1,beard2
1342388871943,       19,     1968,   16422,  -16422,        21,            1,beard2
1342388872002,        0,        0,       0,       0,        25,            1,beard3
1342388872208,       14,      718,    5899,   -5899,        10,            1,beard3
1342388872410,       15,      718,   10409,  -10409,        10,            1,beard3
1342388872610,       16,      762,   14167,  -14167,         9,            1,beard3
1342388872810,       16,      762,   14167,  -14167,         9,            1,beard3
1342388873014,       17,      762,   17611,  -17611,         9,            1,beard3
1342388873214,       17,      762,   17611,  -17611,         9,            1,beard3
1342388873414,       18,      802,   15319,  -15319,         8,            1,beard3
1342388873614,       18,      802,   15319,  -15319,         8,            1,beard3
1342388873902,       18,      802,   15319,  -15319,         8,            1,beard3
1342388874102,       19,      848,   16123,  -16123,         7,            1,beard3
1342388874302,       19,      848,   16123,  -16123,         7,            1,beard3
1342388874502,       20,      865,   15020,  -15020,         7,            1,beard3
1342388874708,       20,      865,   15020,  -15020,         7,            1,beard3
1342388874908,       21,      914,   15264,  -15264,         6,            1,beard3
1342388875109,       21,      914,   14760,  -14760,         6,            1,beard3
1342388875115,        0,        0,       1,      -1,        44,            1,beard4
1342388875316,       17,      677,    3386,   -3386,        30,            1,beard4
1342388875516,       18,      702,    5545,   -5545,        29,            1,beard4
1342388875716,       19,      751,    9092,   -9092,        28,            1,beard4
1342388875916,       20,      800,   12145,  -12145,        27,            1,beard4
1342388876116,       20,      800,   12145,  -12145,        27,            1,beard4
1342388876316,       21,      849,   15312,  -15312,        26,            1,beard4
1342388876704,       21,      849,   15312,  -15312,        26,            1,beard4
1342388876904,       22,      898,   17146,  -17146,        25,            1,beard4
1342388877104,       22,      898,   17146,  -17146,        25,            1,beard4
1342388877304,       23,      947,   14620,  -14620,        24,            1,beard4
1342388877504,       23,      947,   14620,  -14620,        24,            1,beard4
1342388877705,       24,      947,   14590,  -14590,        24,            1,beard4
1342388877906,       24,      947,   14590,  -14590,        24,            1,beard4
1342388878106,       25,      992,   13942,  -13942,        23,            1,beard4
1342388878306,       25,      992,   13942,  -13942,        23,            1,beard4
1342388878506,       25,      992,   13947,  -13947,        23,            1,beard4
1342388878566,        0,        0,       1,      -1,        14,            1,beard5
1342388878766,        1,        0,       0,       0,        14,            1,beard5
1342388878781,        8,      337,      39,     -39,         6,            1,flood1
1342388878992,       19,      431,    5711,   -5711,         4,            1,flood1
1342388879192,       21,      431,   11305,  -11305,         4,            1,flood1
1342388879414,       22,      475,   13467,  -13467,         3,            1,flood1
1342388879614,       23,      479,   14742,  -14742,         3,            1,flood1
1342388879820,       25,      479,   15688,  -15688,         3,            1,flood1
1342388880020,       26,      479,   15975,  -15975,         3,            1,flood1
1342388880221,       27,      479,   15898,  -15898,         3,            1,flood1
1342388880421,       28,      479,   15785,  -15785,         3,            1,flood1
1342388880621,       29,      479,   15504,  -15504,         3,            1,flood1
1342388880821,       30,      479,   15460,  -15460,         3,            1,flood1
1342388881057,       30,      479,   15460,  -15460,         3,            1,flood1
1342388881257,       31,      479,   15244,  -15244,         3,            1,flood1
1342388881457,       33,      479,   14931,  -14931,         3,            1,flood1
1342388881657,       34,      479,   14813,  -14813,         3,            1,flood1
1342388881857,       34,      479,   14634,  -14634,         3,            1,flood1
1342388881909,        0,        0,       1,      -1,         4,            1,flood2
1342388882109,       25,      181,    9813,   -9813,         0,            1,flood2
1342388882310,       27,      187,   12429,  -12429,         0,            1,flood2
1342388882510,       30,      187,   13449,  -13449,         0,            1,flood2
1342388882710,       32,      187,   13469,  -13469,         0,            1,flood2
1342388882910,       35,      187,   13171,  -13171,         0,            1,flood2
1342388883110,       37,      187,   12158,  -12158,         0,            1,flood2
1342388883310,       39,      187,   13117,  -13117,         0,            1,flood2
1342388883510,       42,      187,   12880,  -12880,         0,            1,flood2
1342388883716,       45,      187,   13064,  -13064,         0,            1,flood2
1342388883916,       48,      187,   12973,  -12973,         0,            1,flood2
1342388884116,       52,      187,   13072,  -13072,         0,            1,flood2
1342388884316,       54,      187,   12900,  -12900,         0,            1,flood2
1342388884516,       58,      187,   12782,  -12782,         0,            1,flood2
1342388884716,       61,      187,   12594,  -12594,         0,            1,flood2
1342388884921,       65,      187,   12269,  -12269,         0,            1,flood2
1342388885121,       65,      187,   12235,  -12235,         0,            1,flood2
1342388885126,        0,        0,       1,      -1,        18,            1,flood3
1342388885326,       17,      768,    9591,   -9591,         2,            1,flood3
1342388885526,       19,      858,   16738,  -16738,         0,            0,flood3
1342388885727,       20,      858,   15277,  -15277,         0,            0,flood3
1342388885927,       22,      858,   15290,  -15290,         0,            0,flood3
1342388886127,       23,      858,   15571,  -15571,         0,            0,flood3
1342388886327,       25,      858,   15172,  -15172,         0,            0,flood3
1342388886527,       26,      858,   14838,  -14838,         0,            0,flood3
1342388886727,       27,      858,   14960,  -14960,         0,            0,flood3
1342388886927,       27,      858,   14960,  -14960,         0,            0,flood3
1342388887127,       28,      858,   14515,  -14515,         0,            0,flood3
1342388887327,       29,      858,   14490,  -14490,         0,            0,flood3
1342388887527,       30,      858,   14226,  -14226,         0,            0,flood3
1342388887768,       31,      858,   14281,  -14281,         0,            0,flood3
1342388887968,       32,      858,   13898,  -13898,         0,            0,flood3
1342388888169,       32,      858,   13860,  -13860,         0,            0,flood3
1342388888201,        0,        0,       1,      -1,        23,            1,flood4
1342388888401,       16,      653,    3423,   -3423,         8,            1,flood4
1342388888601,       17,      653,    5825,   -5825,         8,            1,flood4
1342388888801,       18,      653,    9823,   -9823,         8,            1,flood4
1342388889001,       19,      655,   12855,  -12855,         8,            1,flood4
1342388889350,       19,      655,   12855,  -12855,         8,            1,flood4
1342388889550,       19,      655,   12855,  -12855,         8,            1,flood4
1342388889750,       20,      668,   16348,  -16348,         8,            1,flood4
1342388889961,       20,      668,   16348,  -16348,         8,            1,flood4
1342388890162,       20,      694,   16348,  -16348,         7,            1,flood4
1342388890362,       21,      694,   17764,  -17764,         7,            1,flood4
1342388890562,       21,      743,   17764,  -17764,         6,            1,flood4
1342388890762,       21,      743,   17764,  -17764,         6,            1,flood4
1342388890962,       22,      743,   15301,  -15301,         6,            1,flood4
1342388891163,       22,      792,   15301,  -15301,         5,            1,flood4
1342388891495,       22,      792,   15301,  -15301,         5,            1,flood4
1342388891695,       22,      792,   15160,  -15160,         5,            1,flood4
1342388891755,        0,        0,       0,       0,         8,            1,flood5
1342388891956,       19,      330,   10938,  -10938,         1,            1,flood5
1342388892156,       20,      330,   13038,  -13038,         1,            1,flood5
1342388892362,       22,      330,   15239,  -15239,         1,            1,flood5
1342388892562,       23,      330,   15383,  -15383,         1,            1,flood5
1342388892762,       24,      330,   15453,  -15453,         1,            1,flood5
1342388892962,       26,      330,   14962,  -14962,         1,            1,flood5
1342388893162,       27,      330,   14646,  -14646,         1,            1,flood5
1342388893362,       29,      330,   14326,  -14326,         1,            1,flood5
1342388893563,       30,      330,   14215,  -14215,         1,            1,flood5
1342388893763,       32,      330,   14009,  -14009,         1,            1,flood5
1342388893964,       33,      330,   14026,  -14026,         1,            1,flood5
1342388894166,       35,      330,   13757,  -13757,         1,            1,flood5
1342388894367,       36,      330,   13600,  -13600,         1,            1,flood5
1342388894567,       38,      330,   13566,  -13566,         1,            1,flood5
1342388894767,       39,      330,   12742,  -12740,         1,            1,flood5
1342388894968,       39,      330,   13431,  -13431,         1,            1,flood5
1342388894984,        9,      368,     122,    -122,        -1,            1,horock1
1342388895184,       15,      372,    3045,   -3045,        -1,            1,horock1
1342388895384,       16,      372,    5164,   -5164,        -1,            1,horock1
1342388895585,       17,      372,    8594,   -8594,        -1,            1,horock1
1342388895785,       18,      372,   11871,  -11871,        -1,            1,horock1
1342388895985,       18,      372,   11871,  -11871,        -1,            1,horock1
1342388896208,       19,      372,   14521,  -14521,        -1,            1,horock1
1342388896408,       20,      372,   16766,  -16766,        -1,            1,horock1
1342388896640,       20,      372,   16766,  -16766,        -1,            1,horock1
1342388896843,       21,      372,   14784,  -14784,        -1,            1,horock1
1342388897077,       22,      372,   15601,  -15601,        -1,            1,horock1
1342388897277,       23,      372,   15071,  -15071,        -1,            1,horock1
1342388897477,       23,      372,   15071,  -15071,        -1,            1,horock1
1342388897677,       24,      372,   15442,  -15442,        -1,            1,horock1
1342388897877,       25,      372,   15093,  -15093,        -1,            1,horock1
1342388898078,       25,      372,   15194,  -15194,        -1,            1,horock1
1342388898135,        0,        0,       0,       0,         4,            1,horock2
1342388898335,        1,        0,       0,       0,         4,            1,horock2
1342388898338,        0,        0,       1,      -1,        20,            1,horock3
1342388898538,       12,      698,    1534,   -1534,         4,            1,horock3
1342388898738,       13,      748,    2972,   -2972,         3,            1,horock3
1342388898938,       14,      797,    5758,   -5758,         2,            1,horock3
1342388899144,       14,      797,    5758,   -5758,         2,            1,horock3
1342388899344,       15,      846,   10522,  -10522,         1,            1,horock3
1342388899545,       15,      846,   10522,  -10522,         1,            1,horock3
1342388899746,       15,      846,   10522,  -10522,         1,            1,horock3
1342388899946,       16,      895,   15030,  -15030,         0,            1,horock3
1342388900348,       16,      895,   15030,  -15030,         0,            1,horock3
1342388900548,       16,      895,   15030,  -15030,         0,            1,horock3
1342388900748,       17,      944,   18907,  -18907,        -1,            1,horock3
1342388900949,       17,      944,   18907,  -18907,        -1,            1,horock3
1342388901149,       17,      944,   18907,  -18907,        -1,            1,horock3
1342388901352,       17,      944,   18907,  -18907,        -1,            1,horock3
1342388901552,       17,      944,   18907,  -18907,        -1,            1,horock3
1342388901752,       17,      944,   17150,  -17150,        -1,            1,horock3
1342388901811,       10,      212,     217,    -217,         0,            1,map1
1342388902017,       19,      212,   11044,  -11044,         0,            1,map1
1342388902217,       21,      212,   13777,  -13777,         0,            1,map1
1342388902417,       23,      212,   14287,  -14287,         0,            1,map1
1342388902617,       25,      212,   13917,  -13917,         0,            1,map1
1342388902818,       27,      212,   13070,  -13070,         0,            1,map1
1342388903018,       29,      212,   10610,  -10610,         0,            1,map1
1342388903218,       33,      212,   10700,  -10700,         0,            1,map1
1342388903418,       39,      212,    4451,   -4451,         0,            1,map1
1342388903618,       47,      212,       0,       0,         0,            1,map1
1342388903666,        0,        0,       0,       0,        51,            1,map10
1342388903866,       15,      702,    8920,   -8920,        36,            1,map10
1342388904102,       16,      749,   13472,  -13472,        35,            1,map10
1342388904302,       17,      791,   18043,  -18043,        34,            1,map10
1342388904618,       17,      791,   18043,  -18043,        34,            1,map10
1342388904818,       18,      791,   17044,  -17044,        34,            1,map10
1342388905018,       18,      791,   17044,  -17044,        34,            1,map10
1342388905219,       19,      819,   18324,  -18324,        33,            1,map10
1342388905419,       19,      819,   18324,  -18324,        33,            1,map10
1342388905619,       20,      868,   17898,  -17898,        32,            1,map10
1342388905819,       20,      868,   17898,  -17898,        32,            1,map10
1342388906019,       21,      917,   18388,  -18388,        31,            1,map10
1342388906450,       21,      917,   18388,  -18388,        31,            1,map10
1342388906660,       22,      917,   18422,  -18422,        31,            1,map10
1342388906860,       22,      966,   18422,  -18422,        30,            1,map10
1342388907060,       22,      966,   18422,  -18422,        30,            1,map10
1342388907260,       22,      966,   18267,  -18267,        30,            1,map10
1342388907321,       12,      181,     273,    -273,         0,            1,map2
1342388907521,       20,      273,    9121,   -9121,         0,            1,map2
1342388907721,       22,      274,   13613,  -13613,         0,            1,map2
1342388907921,       23,      275,   14245,  -14245,         0,            1,map2
1342388908121,       25,      278,   15352,  -15352,         0,            1,map2
1342388908321,       27,      279,   14859,  -14859,         0,            1,map2
1342388908524,       29,      279,   14663,  -14663,         0,            1,map2
1342388908732,       30,      279,   14641,  -14641,         0,            1,map2
1342388908932,       32,      279,   14817,  -14817,         0,            1,map2
1342388909133,       34,      279,   14874,  -14874,         0,            1,map2
1342388909333,       36,      279,   14625,  -14625,         0,            1,map2
1342388909533,       37,      279,   14630,  -14630,         0,            1,map2
1342388909733,       39,      279,   14288,  -14287,         0,            1,map2
1342388909933,       41,      279,   14106,  -14106,         0,            1,map2
1342388910133,       43,      279,   13754,  -13754,         0,            1,map2
1342388910334,       45,      279,   13331,  -13331,         0,            1,map2
1342388910393,        0,        0,       1,      -1,         4,            1,map3
1342388910593,       17,      275,   10953,  -10953,         0,            1,map3
1342388910823,       18,      275,   13230,  -13230,         0,            1,map3
1342388911029,       20,      275,   15748,  -15748,         0,            1,map3
1342388911229,       22,      275,   15840,  -15840,         0,            1,map3
1342388911429,       24,      275,   14921,  -14921,         0,            1,map3
1342388911629,       26,      275,   14069,  -14069,         0,            1,map3
1342388911830,       29,      275,   12720,  -12720,         0,            1,map3
1342388912030,       32,      275,   11188,  -11187,         0,            1,map3
1342388912235,       36,      275,    9692,   -9692,         0,            1,map3
1342388912435,       40,      275,    9116,   -9116,         0,            1,map3
1342388912637,       43,      275,    6676,   -6676,         0,            1,map3
1342388912846,       45,      275,    9516,   -9516,         0,            1,map3
1342388913046,       47,      275,   11060,  -11060,         0,            1,map3
1342388913246,       48,      275,   11884,  -11884,         0,            1,map3
1342388913446,       49,      275,   12420,  -12420,         0,            1,map3
1342388913646,       49,      275,   12866,  -12866,         0,            1,map3
1342388913650,        0,        0,       1,      -1,         8,            1,map4
1342388913850,       15,      575,   10350,  -10350,         0,            1,map4
1342388914050,       16,      575,   14269,  -14269,         0,            1,map4
1342388914250,       17,      575,   17924,  -17924,         0,            1,map4
1342388914450,       18,      575,   15945,  -15945,         0,            1,map4
1342388914651,       19,      575,   16275,  -16275,         0,            1,map4
1342388914851,       20,      575,   15162,  -15162,         0,            1,map4
1342388915051,       20,      575,   14720,  -14720,         0,            1,map4
1342388915251,       22,      575,   13884,  -13884,         0,            1,map4
1342388915491,       23,      575,   13237,  -13237,         0,            1,map4
1342388915691,       24,      575,   15651,  -15651,         0,            1,map4
1342388915891,       25,      575,   15314,  -15314,         0,            1,map4
1342388916091,       25,      575,   14872,  -14872,         0,            1,map4
1342388916291,       26,      575,   16053,  -16053,         0,            1,map4
1342388916491,       27,      575,   15873,  -15873,         0,            1,map4
1342388916691,       28,      575,   15871,  -15871,         0,            1,map4
1342388916892,       28,      575,   15432,  -15432,         0,            1,map4
1342388916943,        0,        0,       1,      -1,        18,            1,map5
1342388917143,       16,      728,   14669,  -14669,         3,            1,map5
1342388917644,       17,      761,   19117,  -19117,         2,            1,map5
1342388917849,       19,      810,   19125,  -19125,         1,            1,map5
1342388918050,       20,      810,   19151,  -19151,         1,            1,map5
1342388918250,       22,      816,   19128,  -19128,         1,            1,map5
1342388918477,       22,      852,   19061,  -19061,         0,            1,map5
1342388918731,       23,     1289,   19437,  -19437,         0,            1,map5
1342388918931,       24,     1291,   19082,  -19082,         0,            1,map5
1342388919168,       25,     1301,   19231,  -19231,         0,            1,map5
1342388919368,       25,     1301,   19137,  -19137,         0,            1,map5
1342388919589,       26,     1301,   18842,  -18842,         0,            1,map5
1342388919789,       27,     1301,   19108,  -19108,         0,            1,map5
1342388920048,       27,     1301,   19108,  -19108,         0,            1,map5
1342388920248,       27,     1301,   18599,  -18599,         0,            1,map5
1342388920321,        8,      359,      64,     -64,         9,            1,map6
1342388920607,       17,      741,   14339,  -14339,         1,            1,map6
1342388920807,       19,      741,   17627,  -17627,         1,            1,map6
1342388921008,       20,      741,   18947,  -18947,         1,            1,map6
1342388921208,       21,      741,   18686,  -18686,         1,            1,map6
1342388921426,       22,      741,   18897,  -18897,         1,            1,map6
1342388921629,       23,      741,   18699,  -18699,         1,            1,map6
1342388921967,       24,      741,   18669,  -18669,         1,            1,map6
1342388922167,       25,      741,   18491,  -18491,         1,            1,map6
1342388922367,       26,      741,   18069,  -18069,         1,            1,map6
1342388922608,       26,      741,   17986,  -17986,         1,            1,map6
1342388922808,       27,      741,   17979,  -17979,         1,            1,map6
1342388923009,       28,      741,   17491,  -17491,         1,            1,map6
1342388923209,       29,      741,   17066,  -17066,         1,            1,map6
1342388923409,       29,      741,   16957,  -16957,         1,            1,map6
1342388923455,        0,        0,       1,      -1,        12,            1,map7
1342388923655,       17,      867,    9680,   -9680,         0,            1,map7
1342388923855,       18,      869,   14043,  -14043,         0,            1,map7
1342388924107,       20,      869,   16554,  -16554,         0,            1,map7
1342388924307,       21,      869,   17071,  -17071,         0,            1,map7
1342388924507,       22,      869,   16641,  -16641,         0,            1,map7
1342388924707,       23,      869,   16264,  -16264,         0,            1,map7
1342388924908,       24,      869,   15533,  -15533,         0,            1,map7
1342388925108,       25,      869,   15067,  -15067,         0,            1,map7
1342388925308,       26,      869,   14331,  -14331,         0,            1,map7
1342388925508,       28,      869,   13245,  -13245,         0,            1,map7
1342388925708,       29,      869,   15658,  -15658,         0,            1,map7
1342388925938,       30,      869,   15603,  -15603,         0,            1,map7
1342388926138,       31,      869,   16333,  -16333,         0,            1,map7
1342388926338,       32,      869,   16274,  -16274,         0,            1,map7
1342388926538,       33,      869,   16416,  -16416,         0,            1,map7
1342388926738,       33,      869,   16125,  -16125,         0,            1,map7
1342388926742,        0,        0,       0,       0,        28,            1,map8
1342388926942,       14,      653,    4200,   -4200,        14,            0,map8
1342388927142,       16,      751,   12347,  -12347,        12,            0,map8
1342388927342,       16,      751,   12347,  -12347,        12,            0,map8
1342388927810,       17,      800,   15480,  -15480,        11,            0,map8
1342388928010,       17,      800,   15480,  -15480,        11,            0,map8
1342388928211,       18,      847,   18097,  -18097,        10,            0,map8
1342388928411,       18,      847,   18097,  -18097,        10,            0,map8
1342388928611,       18,      847,   17742,  -17742,        10,            0,map8
1342388928811,       19,      847,   16157,  -16157,        10,            0,map8
1342388929011,       19,      847,   16157,  -16157,        10,            0,map8
1342388929211,       20,      847,   16756,  -16756,        10,            0,map8
1342388929411,       20,      847,   16756,  -16756,        10,            0,map8
1342388929666,       21,      847,   16217,  -16217,        10,            0,map8
1342388929866,       21,      847,   16217,  -16217,        10,            0,map8
1342388930066,       21,      847,   16123,  -16123,        10,            0,map8
1342388930111,        0,        0,       1,      -1,        43,            0,map9
1342388930311,       15,      514,    5005,   -5005,        32,            0,map9
1342388930564,       17,      609,   11882,  -11882,        30,            0,map9
1342388930764,       18,      658,   15106,  -15106,        29,            0,map9
1342388930964,       19,      707,   17092,  -17092,        28,            0,map9
1342388931176,       20,      756,   14865,  -14865,        27,            0,map9
1342388931385,       21,      805,   16083,  -16083,        26,            0,map9
1342388931711,       21,      805,   16083,  -16083,        26,            0,map9
1342388931911,       22,      805,   15156,  -15156,        26,            0,map9
1342388932111,       23,      854,   15736,  -15736,        25,            0,map9
1342388932311,       24,      903,   15907,  -15907,        24,            0,map9
1342388932512,       25,      952,   16316,  -16316,        23,            0,map9
1342388932712,       26,     1001,   16628,  -16628,        22,            0,map9
1342388932913,       26,     1001,   16628,  -16628,        22,            0,map9
1342388933113,       27,     1050,   16977,  -16977,        21,            0,map9
1342388933313,       27,     1050,   17274,  -17274,        21,            0,map9
1342388933370,        0,        0,       0,       0,         6,            1,trampoline1
1342388933570,        1,        0,       0,       0,         6,            1,trampoline1
1342388933615,        0,        0,       0,       0,        24,            1,trampoline2
1342388933815,       17,      521,   14202,  -14202,        13,            1,trampoline2
1342388934015,       17,      521,   14202,  -14202,        13,            1,trampoline2
1342388934215,       18,      564,   18415,  -18415,        12,            1,trampoline2
1342388934415,       20,      613,   17847,  -17847,        11,            1,trampoline2
1342388934722,       20,      613,   17847,  -17847,        11,            1,trampoline2
1342388934927,       21,      662,   17427,  -17427,        10,            1,trampoline2
1342388935129,       22,      711,   17346,  -17346,         9,            1,trampoline2
1342388935329,       23,      760,   16978,  -16978,         8,            1,trampoline2
1342388935577,       25,      846,   16525,  -16525,         6,            1,trampoline2
1342388935779,       26,      895,   15992,  -15992,         5,            1,trampoline2
1342388935990,       27,      942,   15891,  -15891,         4,            1,trampoline2
1342388936190,       28,      942,   15531,  -15531,         4,            1,trampoline2
1342388936390,       30,      993,   15274,  -15274,         3,            1,trampoline2
1342388936590,       31,     1041,   15311,  -15311,         2,            1,trampoline2
1342388936790,       31,     1041,   15379,  -15379,         2,            1,trampoline2
1342388936798,        4,      183,       8,      -8,        72,            1,trampoline3
1342388936998,       13,      945,    1564,   -1564,        56,            1,trampoline3
1342388937198,       15,      945,    4714,   -4714,        56,            1,trampoline3
1342388937398,       16,      945,    8185,   -8185,        56,            1,trampoline3
1342388937598,       16,      945,    8185,   -8185,        56,            1,trampoline3
1342388937798,       17,      945,   11904,  -11904,        56,            1,trampoline3
1342388938167,       17,      945,   11904,  -11904,        56,            1,trampoline3
1342388938367,       18,      945,   15210,  -15210,        56,            1,trampoline3
1342388938567,       18,      946,   15210,  -15210,        56,            1,trampoline3
1342388938768,       18,      946,   15210,  -15210,        56,            1,trampoline3
1342388938968,       19,      946,   17720,  -17720,        56,            1,trampoline3
1342388939168,       19,      946,   17720,  -17720,        56,            1,trampoline3
1342388939368,       19,      946,   17720,  -17720,        56,            1,trampoline3
1342388939568,       19,      946,   17720,  -17720,        56,            1,trampoline3
1342388939768,       20,      946,   15296,  -15296,        56,            1,trampoline3
1342388939969,       20,      946,   15296,  -15296,        56,            1,trampoline3
1342388940169,       20,      967,   15296,  -15296,        55,            1,trampoline3
1342388940369,       20,      967,   16367,  -16367,        55,            1,trampoline3

