time         ,iter.    ,bestScore,live    ,dead
1342298995629,        0,        0,       0,       0
1342298995829,     5000,      288,     201,    1168
1342298996029,    11529,      288,     258,    2705
1342298996229,    21410,      288,     288,    5057
1342298996443,    48023,      288,     524,   10772
1342298996643,    88070,      288,     667,   18945
1342298996852,   128314,      288,     803,   27552
1342298997091,   164020,      288,     810,   33865
1342298997291,   219064,      288,     918,   42740
1342298997496,   251716,      288,     934,   47621
1342298997701,   294123,      288,     831,   54013
1342298997901,   322657,      288,     784,   57208
1342298998101,   374081,      288,     832,   64471
1342298998301,   407649,      288,    1244,   69175
1342298998501,   458088,      288,    1393,   74951
1342298998702,   486456,      288,    1291,   78572
1342298998960,   539291,      288,    1165,   84559
1342298999160,   593001,      288,    1192,   90029
1342298999694,   615004,      288,    1169,   92250
1342298999895,   664283,      288,    1003,   97302
1342299000095,   694239,      288,     994,  100050
1342299000295,   746424,      288,     934,  105007
1342299000495,   780919,      288,     798,  109347
1342299000695,   817247,      288,     769,  112320
