time         ,iter.    ,bestScore,live    ,dead
1342299124314,        0,        0,       0,       0
1342299124514,    46300,      207,    1276,    5164
1342299124741,   113166,      207,    1472,   10844
1342299124946,   188677,      207,    1398,   16500
1342299125146,   244500,      207,    1488,   20253
1342299125347,   316984,      207,    1307,   24086
1342299125547,   373181,      207,    1137,   27031
1342299125767,   429821,      207,    1184,   29550
1342299125967,   497572,      207,     885,   33226
1342299126167,   547231,      207,     604,   35212
1342299126368,   573165,      207,       0,   37021
