time         ,iter.    ,bestScore,live    ,dead
1342298606415,        0,        0,       0,       0
1342298606620,      480,       65,     135,      48
1342298606827,    19465,       67,    3490,    1425
1342298607031,    75452,      190,   11557,    4895
1342298607231,   115237,      192,   16733,    7133
1342298607451,   150591,      198,   20116,   10291
1342298607651,   201236,      202,   22332,   17378
1342298608013,   203516,      202,   22435,   17824
1342298608213,   258662,      202,   24173,   25742
1342298608586,   286611,      202,   25992,   27950
1342298608786,   330209,      202,   28621,   31678
1342298609007,   369176,      202,   30758,   35576
1342298609207,   424174,      202,   33460,   42122
1342298609423,   448972,      202,   33923,   45430
1342298609623,   459675,      202,   34463,   46480
1342298609823,   512743,      202,   37397,   51442
1342298610023,   545272,      202,   38541,   55433
1342298610223,   594787,      202,   39390,   62913
1342298610495,   619877,      202,   39888,   66892
1342298610695,   671373,      202,   41234,   73129
1342298610895,   702284,      202,   42952,   75987
1342298611095,   757102,      202,   45240,   81511
1342298611302,   790255,      202,   46810,   84943
1342298611502,   822397,      202,   48373,   86972
1342298611702,   866799,      202,   50261,   90685
1342298612379,   875510,      202,   50473,   91600
1342298612814,   875510,      202,   50473,   91600
1342298613041,   895792,      202,   51023,   93779
1342298613241,   932041,      202,   52151,   96888
1342298613450,   963418,      202,   53694,   98805
1342298613650,  1016890,      202,   56620,  101332
1342298613852,  1049477,      202,   58494,  102859
1342298614052,  1103114,      202,   61324,  106672
1342298614252,  1135159,      202,   62154,  110066
1342298614452,  1174469,      202,   63793,  113945
1342298614710,  1222976,      202,   65780,  117519
1342298614910,  1272372,      202,   68157,  120757
1342298615124,  1303200,      202,   69977,  122660
1342298615324,  1349048,      202,   70307,  128409
1342298615524,  1383835,      202,   70414,  133003
1342298615741,  1398291,      202,   70533,  135070
1342298615941,  1456884,      202,   70833,  142210
1342298616149,  1489405,      202,   71024,  146555
1342298616349,  1544678,      202,   71302,  153162
1342298616549,  1557190,      202,   71447,  154351
