time         ,iter.    ,bestScore,live    ,dead
1342298945078,      249,       45,      51,      32
1342298945278,    46360,      192,    2951,    3401
1342298945478,    85021,      192,    4412,    5937
1342298945678,   131087,      192,    6061,    8796
1342298945881,   167206,      192,    7181,   11476
1342298946081,   212893,      192,    8743,   14266
1342298946297,   250000,      192,    9714,   15815
1342298946498,   295417,      192,   11052,   17880
1342298946698,   331032,      192,   11780,   19506
1342298946898,   377186,      192,   12836,   20998
1342298947099,   411800,      192,   14044,   22103
1342298947305,   458673,      192,   14466,   24588
1342298947509,   491143,      192,   15070,   26107
1342298947710,   537152,      192,   15719,   27788
1342298947910,   574289,      192,   16495,   28260
1342298948110,   619402,      192,   17371,   30539
1342298948310,   654593,      192,   17394,   32288
1342298948512,   700365,      192,   17535,   34288
1342298949069,   702651,      192,   17572,   34273
1342298949269,   747380,      192,   17783,   35548
1342298949469,   787616,      192,   18008,   36597
1342298949669,   833504,      192,   18551,   38292
1342298949870,   870385,      192,   18576,   40338
1342298950070,   916291,      192,   18574,   41656
1342298950270,   917659,      192,   18576,   41670
