time         ,iter.    ,bestScore,live    ,dead
1342295102050,        3,       21,       3,      -1
1342295102250,    26494,      136,     581,    5758
1342295104205,    46422,      136,     870,    8709
1342295104406,    89716,      136,     849,   16201
1342295106993,   133628,      136,     748,   23106
1342295107193,   183582,      136,     843,   30451
1342295109444,   221815,      136,     839,   35556
1342295109644,   279456,      136,     763,   42668
1342295112218,   310582,      136,     777,   45933
1342295112419,   310582,      136,     777,   45933
