time         ,iter.    ,bestScore,live    ,dead
1342299000701,        0,        0,       0,       0
1342299000907,    18671,      405,    1554,    2325
1342299001107,    50334,      410,    3581,    6100
1342299001307,   102499,      410,    6158,   13157
1342299001509,   136986,      411,    7387,   17584
1342299001966,   193499,      412,   10113,   24197
1342299002166,   246617,      415,   12253,   30897
1342299002366,   288778,      415,   14314,   35043
1342299002566,   336325,      415,   17092,   40596
1342299002766,   370823,      417,   17652,   44885
1342299002966,   421909,      417,   18290,   51574
1342299003166,   460262,      417,   19590,   55454
1342299003429,   510541,      419,   21026,   61636
1342299003629,   557710,      419,   22292,   67318
1342299003829,   593211,      419,   23406,   71270
1342299004035,   640426,      419,   24552,   76706
1342299004618,   668096,      419,   24962,   79808
1342299004818,   716675,      419,   25248,   84752
1342299005018,   753723,      419,   25593,   89101
1342299005218,   802026,      419,   26110,   94977
1342299005418,   838284,      421,   26563,   99128
1342299005618,   887184,      426,   26992,  104560
1342299005818,   903561,      426,   27098,  106336
