time         ,iter.    ,bestScore,live    ,dead
1342298862880,     1098,       60,     221,     142
1342298863080,    49838,      273,    3857,    7387
1342298863280,    89937,      273,    6239,   12602
1342298863530,   129991,      275,    6969,   18429
1342298863730,   179122,      275,    7603,   25426
1342298863930,   211002,      275,    8178,   30307
1342298864130,   258509,      275,    8502,   37552
1342298864330,   289884,      275,    9060,   42364
1342298864530,   334463,      275,    9425,   48455
1342298864731,   366133,      275,   10493,   52197
1342298864931,   414269,      275,   11239,   59535
1342298865131,   443367,      275,   11984,   62931
1342298865332,   490815,      275,   12674,   69247
1342298865532,   517658,      275,   13025,   73091
1342298865732,   560853,      275,   13323,   79395
1342298865932,   591471,      275,   13937,   82593
1342298866136,   633865,      275,   14683,   87574
1342298866385,   666021,      275,   15080,   91874
1342298866586,   714604,      275,   16542,   96480
1342298866793,   743059,      275,   16651,  100071
1342298867002,   794180,      275,   17124,  106306
1342298867220,   820727,      275,   17129,  109173
1342298867420,   868615,      275,   17247,  114097
1342298867620,   903058,      275,   17259,  118115
1342298867820,   946242,      275,   17775,  122629
1342298868020,   956757,      275,   17763,  123903
