time         ,iter.    ,bestScore,live    ,dead
1342298106054,        0,        0,       0,       0
1342298106254,    10112,       85,    2379,     688
1342298106454,    24591,      274,    3592,    3323
1342298109019,    30563,      274,    4175,    4257
1342298109219,    34843,      276,    4606,    4926
1342298109419,    43055,      276,    4995,    6711
1342298109619,    48830,      276,    5575,    7536
1342298109819,    60334,      276,    6534,    9153
1342298112539,    70459,      276,    7409,   10624
1342298112739,    73777,      276,    7702,   11121
1342298112951,    80894,      276,    8217,   12263
1342298113151,    93412,      276,    8235,   14887
1342298113352,   104232,      276,    8512,   17053
1342298116219,   110419,      276,    8893,   18065
