time         ,iter.    ,bestScore,live    ,dead
1342298617921,        0,        0,       1,      -1
1342298618121,    29727,      136,     826,    7066
1342298618326,    65321,      136,    1059,   14925
1342298618738,    74672,      136,    1190,   16679
1342298618938,   123003,      136,    1346,   26183
1342298619138,   161117,      136,    1548,   32974
1342298619338,   205167,      136,    1600,   39650
1342298619551,   233436,      136,    1528,   43348
1342298619751,   280939,      136,    1491,   49295
1342298619951,   312889,      136,    1266,   53622
1342298620151,   359681,      136,     851,   60315
1342298620413,   391304,      136,     410,   63976
1342298620613,   400182,      136,       0,   64927
