time         ,iter.    ,bestScore,live    ,dead
1342349011608,        0,        0,       0,       0
1342349011808,    49025,      280,    2611,   11963
1342349012008,   107762,      280,    4615,   23852
1342349012208,   151691,      280,    6500,   30919
1342349012408,   217497,      280,    7782,   40599
1342349012618,   247018,      280,    8310,   45512
1342349012819,   311163,      280,   10155,   54000
1342349013077,   358016,      280,   11348,   59771
1342349013277,   422430,      280,   12697,   67597
1342349013480,   455483,      280,   13777,   71347
1342349013680,   515451,      280,   14930,   76836
1342349013880,   552721,      280,   15268,   79989
1342349014080,   612355,      280,   16049,   84493
1342349014288,   641779,      280,   16381,   86449
1342349014488,   705864,      280,   16394,   93696
1342349014688,   747271,      280,   16443,   98104
1342349014892,   808989,      280,   16934,  100654
1342349015097,   842121,      280,   17187,  102379
1342349015297,   908421,      280,   17309,  105949
1342349015497,   945201,      280,   17128,  107822
1342349015697,  1010000,      280,   17096,  110404
1342349015897,  1049752,      280,   17389,  115735
1342349016097,  1117388,      280,   17025,  121356
1342349016297,  1154940,      280,   17158,  125006
1342349016497,  1218869,      280,   17055,  129029
1342349016725,  1261923,      280,   16887,  131933
1342349016925,  1327789,      280,   16668,  135253
1342349017962,  1371467,      280,   16657,  137610
1342349018162,  1436253,      280,   16755,  141048
1342349018362,  1487784,      280,   16670,  143974
1342349018562,  1552689,      280,   16643,  147684
1342349018773,  1592277,      280,   16628,  149321
1342349018973,  1655965,      280,   16391,  152880
1342349019197,  1700405,      280,   16753,  153434
1342349019397,  1763550,      280,   16699,  155027
1342349019604,  1809299,      280,   16498,  157771
1342349019805,  1872329,      280,   16196,  161102
1342349020037,  1918055,      280,   16176,  163220
1342349020239,  1983927,      280,   15790,  166291
1342349020468,  2030249,      280,   15992,  167718
1342349020668,  2094217,      280,   16055,  170421
1342349020902,  2144519,      280,   16250,  171612
1342349021102,  2208587,      280,   16173,  173645
1342349021336,  2258578,      280,   16359,  175018
1342349021536,  2319483,      280,   16777,  177239
1342349021778,  2368501,      280,   17134,  178503
1342349021979,  2425000,      280,   17480,  180069
1342349022269,  2477506,      280,   17720,  181424
1342349022470,  2543084,      280,   17859,  184299
1342349022713,  2590773,      280,   17831,  186201
1342349022913,  2654004,      280,   17851,  188945
1342349023160,  2705062,      280,   17431,  190885
1342349023361,  2768248,      280,   17409,  192937
1342349023604,  2815213,      280,   18006,  194005
1342349023813,  2879162,      280,   19374,  194528
1342349024043,  2924949,      280,   20107,  195606
1342349024243,  2990224,      280,   20089,  197069
1342349024475,  3039999,      280,   20134,  198059
1342349024675,  3103590,      280,   20107,  199262
1342349024906,  3156879,      280,   20139,  199928
1342349025106,  3221528,      280,   20238,  201355
1342349025344,  3270463,      280,   20367,  202335
1342349025545,  3330360,      280,   20983,  203647
1342349025789,  3383661,      280,   20871,  205180
1342349025989,  3442795,      280,   21540,  205679
1342349026221,  3487200,      280,   21921,  206440
1342349026421,  3548758,      280,   22019,  207086
1342349026671,  3598329,      280,   22144,  208187
1342349026871,  3598329,      280,   22144,  208187
