time         ,iter.    ,bestScore,live    ,dead
1342298116284,        0,        0,       1,      -1
1342298116484,     7255,      209,     598,     889
1342298116684,    26072,      209,     813,    3043
1342298116885,    40339,      209,     803,    4463
1342298119932,    46490,      209,     865,    4984
1342298120132,    52774,      209,     873,    5620
1342298125360,    53714,      209,     869,    5671
1342298125567,    66848,      209,    1119,    6742
1342298125767,    84280,      209,     973,    8667
1342298128399,    84626,      209,     981,    8660
