time         ,iter.    ,bestScore,live    ,dead
1342345708042,        0,        0,       1,      -1
1342345708242,    66191,      210,     975,   25194
1342345708443,   100334,      210,    1047,   36115
1342345708643,   168375,      210,    1368,   55580
1342345708895,   206487,      210,    1363,   66927
1342345709096,   272939,      210,    1561,   84905
1342345709296,   293556,      210,    1702,   90336
1342345709496,   355738,      210,    2300,  105869
1342345709700,   370313,      210,    2329,  109697
1342345709900,   437608,      210,    2599,  126193
1342345710100,   455094,      210,    2643,  129767
1342345710363,   511831,      210,    2657,  143319
1342345710563,   578949,      210,    2875,  159533
1342345710763,   616668,      210,    3103,  166443
1342345710988,   657350,      210,    2994,  174281
1342345711188,   723194,      210,    2806,  189899
1342345711388,   753132,      210,    2512,  196314
1342345711742,   810947,      210,    2364,  208937
1342345711942,   882885,      210,    1799,  225061
1342345713002,   894940,      210,    1750,  226926
1342345713202,   964228,      210,    1795,  240224
1342345713402,  1013076,      210,    1727,  247977
1342345713679,  1064892,      210,    1807,  260921
1342345713879,  1132302,      210,    1768,  272278
1342345714079,  1159760,      210,    1448,  277309
1342345714279,  1231602,      210,     267,  294548
1342345714479,  1263755,      210,     188,  300444
1342345714737,  1319230,      210,      39,  310887
1342345714937,  1385605,      210,       0,  321723
