time         ,iter.    ,bestScore,live    ,dead
1342298916708,        0,        0,       1,      -1
1342298916958,    19698,       57,    2476,    1584
1342298917158,    64283,       57,    7772,    5064
1342298917717,    95859,       57,   11188,    7872
1342298917917,   142783,       58,   15918,   11254
1342298918117,   178548,       73,   19689,   13901
1342298918317,   224706,      235,   24414,   16930
1342298918530,   259584,      235,   27686,   19440
1342298918730,   302671,      235,   32311,   21645
1342298918930,   329626,      235,   34913,   23347
1342298919130,   375500,      235,   39331,   26239
1342298919330,   403316,      235,   41772,   28104
1342298919530,   448812,      235,   45821,   31547
1342298919750,   479896,      235,   48587,   33508
1342298919950,   524930,      238,   52720,   36153
1342298920170,   557830,      243,   55469,   38252
1342298920370,   600742,      243,   59053,   40684
1342298920622,   634662,      243,   61112,   43611
1342298920822,   679559,      255,   64203,   47136
1342298921034,   712246,      255,   65816,   50039
1342298921235,   757927,      255,   67589,   54663
1342298921454,   789607,      255,   68413,   57896
1342298921654,   833052,      255,   70340,   62235
1342298921855,   844278,      255,   70637,   63071
