time         ,iter.    ,bestScore,live    ,dead
1342298684690,        0,        0,       0,       0
1342298684919,    27957,       89,    3110,    1906
1342298685120,    68218,       89,    7402,    3704
1342298685326,   101507,       89,   10887,    5162
1342298685526,   142496,       89,   14603,    6599
1342298685748,   177506,       89,   17870,    7577
1342298685948,   219902,       89,   21617,    7810
1342298686173,   254446,       89,   24472,    8733
1342298686373,   296751,       89,   27919,    9891
1342298686645,   333058,       89,   31012,   10895
1342298686845,   377867,       89,   34683,   11600
1342298687565,   413214,       89,   37511,   11942
1342298687765,   446689,       89,   40569,   11999
1342298687965,   487649,       89,   44020,   12397
1342298688165,   516440,       89,   46343,   12906
1342298688365,   552088,       89,   49082,   13507
1342298688565,   579106,       89,   51418,   13732
1342298688766,   620402,       89,   54836,   14034
1342298689002,   650748,       89,   57801,   14552
1342298689217,   698164,       89,   61537,   15048
1342298689510,   732524,       89,   64557,   15201
1342298689710,   776403,       89,   67855,   15474
1342298689965,   812845,       89,   70547,   16113
1342298690166,   854803,       89,   73652,   16431
1342298690424,   895040,       89,   76371,   16177
1342298690625,   935154,       89,   79261,   15892
1342298690894,   975418,       89,   82000,   15763
1342298691094,  1015220,       89,   84919,   15904
1342298691392,  1058156,       89,   88254,   15677
1342298691592,  1104149,       89,   91600,   15973
1342298691850,  1142948,       89,   94334,   16778
1342298692050,  1182782,       89,   97832,   16444
1342298692313,  1225346,       89,  101269,   16859
1342298692514,  1266049,       89,  104322,   16786
1342298692781,  1310289,       89,  107524,   16072
1342298692981,  1345303,       89,  109434,   16449
1342298693187,  1389644,       89,  112529,   16720
1342298693387,  1416355,       89,  114479,   16486
1342298693590,  1454821,       89,  117120,   16561
1342298693790,  1481749,       89,  118933,   16022
1342298693990,  1525198,       89,  122062,   15479
1342298694234,  1564832,       89,  124339,   15352
1342298694470,  1607440,       89,  127864,   14732
1342298694757,  1644644,       89,  130850,   13543
1342298694957,  1644644,       89,  130850,   13543
