time         ,iter.    ,bestScore,live    ,dead
1342298242218,        0,        0,       0,       0
1342298242418,     2905,      288,     276,     615
1342298242622,     8475,      288,     529,    1878
1342298242822,    15256,      288,     529,    3823
1342298243023,    24864,      288,     746,    6193
1342298243223,    45312,      288,    1053,   10928
1342298243490,    71032,      288,    1167,   17201
1342298243702,   103025,      288,    1453,   24257
1342298243902,   138293,      288,    1489,   32838
1342298244102,   161428,      288,    1485,   38037
1342298244342,   189640,      288,    1212,   43921
1342298244542,   207478,      288,    1195,   47474
1342298244742,   232507,      288,    1339,   51154
1342298244951,   247312,      288,    1281,   53213
1342298245210,   252415,      288,    1477,   53720
1342298245421,   269921,      288,    1262,   57037
1342298245621,   285665,      288,    1040,   59456
1342298245821,   300532,      288,    1142,   61055
1342298246027,   313755,      288,    1250,   63339
1342298246234,   335792,      288,    1305,   67547
1342298246445,   352671,      288,    1370,   70122
1342298246756,   378721,      288,    1352,   73962
1342298246975,   405266,      288,    1467,   78350
1342298247175,   431161,      288,    1385,   82247
1342298247375,   438570,      288,    1349,   83092
1342298247576,   476308,      288,    1258,   87117
1342298248549,   502896,      288,    1129,   90732
1342298248749,   533697,      288,    1123,   94032
1342298248992,   564654,      288,    1001,   98603
1342298249192,   602089,      288,     593,  100896
1342298249392,   615768,      288,       0,  101911
