time         ,iter.    ,bestScore,live    ,dead
1342298595903,        0,        0,       0,       0
1342298596103,     3274,      121,     646,     253
1342298596313,    11354,      121,    2089,     817
1342298596513,    37436,      410,    5758,    2677
1342298596713,    60085,      410,    7948,    5480
1342298596913,    91412,      424,    9243,   10328
1342298597113,   109370,      424,   10105,   13214
1342298597331,   137776,      424,   10945,   17749
1342298597552,   160575,      424,   11661,   21375
1342298597752,   192292,      424,   12458,   26316
1342298598266,   214949,      424,   13339,   29423
1342298598466,   231585,      424,   14072,   31773
1342298598667,   261632,      424,   14897,   35919
1342298598867,   287235,      424,   15824,   39445
1342298599067,   321970,      425,   16868,   44106
1342298599267,   342790,      425,   17835,   46586
1342298599467,   357149,      425,   18146,   48612
1342298599725,   379821,      425,   18363,   51971
1342298599925,   410190,      425,   18572,   56120
1342298600132,   435006,      425,   19345,   59498
1342298600339,   458845,      425,   19791,   62980
1342298600540,   485672,      425,   20112,   66409
1342298600740,   507634,      425,   20602,   69603
1342298600940,   539409,      425,   21460,   73903
1342298601140,   560657,      425,   21626,   77112
1342298601340,   585319,      425,   22113,   80212
1342298601594,   601313,      425,   22317,   82461
1342298601794,   627112,      425,   23244,   85357
1342298601994,   641112,      425,   23372,   86861
1342298602208,   657074,      425,   23413,   89056
1342298603055,   660002,      425,   23504,   89382
1342298603255,   689270,      425,   23915,   93355
1342298603455,   702129,      425,   24016,   95076
1342298603655,   724116,      425,   24302,   97734
1342298603855,   755541,      425,   25175,  101521
1342298604055,   779960,      425,   25428,  104986
1342298604256,   810797,      425,   25995,  108902
1342298604456,   828133,      425,   26539,  110727
1342298604656,   849357,      425,   27041,  112982
1342298604863,   879948,      425,   27848,  115954
1342298605063,   903915,      425,   28131,  119172
1342298605263,   936537,      426,   28479,  123514
1342298605534,   949140,      426,   28727,  124961
1342298605734,   979030,      426,   29379,  128021
1342298605934,  1003227,      426,   29722,  130376
