time         ,iter.    ,bestScore,live    ,dead
1342298951132,        0,        0,       1,      -1
1342298951332,    41573,      280,    1544,    5983
1342298951532,    86379,      280,    3249,   10266
1342298951733,   125494,      280,    3565,   13795
1342298951933,   170348,      280,    4487,   17242
1342298952133,   203479,      280,    4886,   20853
1342298952333,   246730,      280,    6019,   23540
1342298952533,   282196,      280,    7154,   25629
1342298952733,   326342,      282,    8186,   29303
1342298952933,   360672,      282,    8281,   32740
1342298953133,   402062,      282,    9110,   34913
1342298953333,   435000,      282,    9489,   37409
1342298953533,   477165,      282,    9470,   40643
1342298953733,   508599,      282,    9444,   42032
1342298953934,   551003,      282,    9516,   44957
1342298954134,   584259,      282,    9521,   47174
1342298954334,   625447,      282,    9481,   48594
1342298954547,   663590,      282,    9453,   49836
1342298954748,   704986,      282,    9196,   52390
1342298954948,   738429,      282,    9166,   53579
1342298955148,   779028,      282,    9304,   55658
1342298955356,   815108,      282,    9233,   58402
1342298955564,   858709,      282,    9220,   59410
1342298955764,   894506,      282,    9253,   62034
1342298955964,   937530,      282,    9260,   63810
1342298956165,   964202,      282,    9267,   65524
