time         ,iter.    ,bestScore,live    ,dead
1342298668453,        0,        0,       0,       0
1342298668653,    19303,      274,    3242,    2425
1342298668853,    59195,      276,    6389,    8990
1342298669053,    88492,      276,    8233,   13819
1342298669253,   130337,      276,   10057,   21209
1342298669459,   149560,      278,   11052,   24627
1342298669675,   157852,      278,   11565,   25921
1342298669875,   192955,      278,   12686,   33201
1342298670075,   227761,      280,   13195,   39180
1342298670275,   232884,      280,   13199,   40032
1342298670475,   253530,      280,   13300,   43646
1342298670675,   286221,      280,   13815,   48554
1342298670875,   310707,      280,   13977,   52432
1342298671075,   347554,      280,   14775,   57545
1342298671276,   369114,      280,   15071,   60773
1342298671476,   405978,      280,   15779,   66697
1342298671683,   430249,      280,   16439,   69257
1342298671883,   457540,      280,   17496,   71920
1342298672083,   491979,      280,   18259,   77348
1342298672283,   508308,      280,   18585,   79433
1342298672489,   539324,      280,   19323,   82848
1342298672754,   559329,      280,   19676,   85130
1342298672954,   592490,      280,   19712,   89228
1342298673154,   616644,      280,   19704,   92984
1342298673354,   640038,      280,   19681,   95500
1342298673560,   674615,      280,   19891,  100137
1342298673760,   703515,      280,   20822,  103272
1342298673961,   738655,      280,   21468,  107667
1342298674162,   763594,      280,   22205,  110218
1342298674362,   798351,      280,   22659,  115867
1342298674562,   821467,      280,   22968,  118364
1342298674762,   857941,      280,   23485,  123318
1342298674962,   882090,      280,   23971,  125462
1342298675163,   918200,      280,   25090,  128493
1342298675406,   942231,      280,   25965,  131241
1342298675610,   968413,      280,   26171,  133902
1342298675810,  1003614,      280,   26983,  137737
1342298676010,  1022943,      280,   27481,  139923
1342298676211,  1051796,      280,   28148,  143075
1342298677240,  1075575,      280,   28718,  146413
1342298677440,  1110638,      280,   29503,  151257
1342298677663,  1138951,      280,   30193,  154741
1342298677863,  1172663,      280,   30993,  157712
1342298678119,  1202839,      280,   32211,  161118
1342298678319,  1238536,      280,   33005,  163604
1342298678519,  1258532,      280,   33369,  165383
