time         ,iter.    ,bestScore,live    ,dead
1342299177645,        0,        0,       1,      -1
1342299177845,    80047,        0,    6341,   -1913
1342299178046,   132088,        0,    9952,   -4431
1342299178246,   213069,        0,   15528,   -8992
1342299178450,   275087,        0,   19801,  -12808
1342299178650,   353674,        0,   25258,  -17665
1342299179060,   370558,        0,   26503,  -18795
1342299179260,   452944,        0,   32093,  -23973
1342299179466,   521265,        0,   37004,  -28635
1342299179666,   601264,        0,   42983,  -34069
1342299179866,   661537,        0,   47458,  -38259
1342299180068,   740641,        0,   53155,  -43565
1342299180268,   806018,        0,   57990,  -48205
1342299180468,   884169,        0,   63708,  -53677
1342299180668,   939594,        0,   67716,  -57586
1342299180916,  1019387,        0,   73343,  -62931
1342299181116,  1097953,        0,   79140,  -68583
1342299181316,  1152138,        0,   82933,  -72213
1342299181516,  1230606,        0,   88586,  -77691
1342299181716,  1287700,        0,   92275,  -81251
1342299181916,  1368775,        0,   98340,  -87083
1342299182116,  1429717,        0,  102814,  -91475
1342299182316,  1509798,        0,  109107,  -97650
1342299182516,  1568566,        0,  113682, -102121
1342299182716,  1619199,        0,  117614, -105947
