time         ,iter.    ,bestScore,live    ,dead
1342348859750,      461,       20,      71,      49
1342348859995,    23525,       20,     101,    1734
1342348860214,    68646,       20,     320,    4387
1342348860427,   118041,       20,     384,    6469
1342348860640,   167057,       20,     434,    7927
1342348860851,   221189,       20,     614,    9782
1342348861078,   273590,       20,     910,   11250
1342348861279,   325573,       20,    1062,   13635
1342348861481,   378469,       20,    1672,   16114
1342348861705,   433899,       20,    1715,   19233
1342348861927,   490440,       20,    1741,   20249
1342348862127,   545000,       20,    1724,   22442
1342348862327,   591545,       20,    1925,   23175
1342348862527,   628556,       20,    1870,   24480
1342348862727,   676972,       20,    2204,   26068
1342348863289,   699048,       20,    2190,   26123
1342348863489,   761754,       20,    2288,   28085
1342348863689,   820000,       20,    2270,   28120
1342348863889,   874351,       20,    2513,   29304
1342348864091,   928564,       20,    2456,   31047
1342348864291,   989688,       20,    2552,   32904
1342348864491,  1040202,       20,    2898,   34028
1342348864691,  1100223,       20,    3415,   36400
1342348864891,  1151030,       20,    3745,   37733
1342348865091,  1199270,       20,    4243,   37723
1342348865291,  1266953,       20,    4247,   37719
1342348865492,  1320930,       20,    4534,   39274
1342348865700,  1385704,       20,    4846,   42038
1342348865900,  1442058,       20,    4906,   44005
1342348866100,  1491141,       20,    4984,   44756
1342348866300,  1551355,       20,    5052,   45663
1342348866501,  1592711,       20,    5328,   45827
1342348866701,  1655190,       20,    5999,   47556
1342348866901,  1699146,       20,    6256,   48300
1342348867101,  1751957,       20,    6373,   49574
1342348867304,  1796992,       20,    6296,   51139
1342348867552,  1856671,       20,    6528,   53056
1342348867752,  1919408,       20,    6850,   54765
1342348867953,  1968270,       20,    7097,   57989
1342348868153,  2013946,       20,    6854,   59122
1342348868353,  2055414,       20,    7060,   61273
1342348868553,  2117071,       20,    7053,   61916
1342348868754,  2164077,       20,    6999,   62544
1342348868954,  2214222,       20,    7035,   62660
1342348869154,  2268155,       20,    6979,   62840
1342348869371,  2319115,       20,    7136,   62774
1342348869577,  2381326,       20,    6933,   63442
1342348869811,  2416597,       20,    7053,   63715
1342348870011,  2473202,       20,    7058,   64377
1342348870237,  2515709,       20,    7531,   64887
1342348870437,  2571770,       20,    7207,   65625
1342348870637,  2613634,       20,    7144,   65744
1342348870837,  2656894,       20,    7261,   65657
1342348871037,  2717558,       20,    7328,   65809
1342348871237,  2760258,       20,    7376,   65873
1342348871437,  2823338,       20,    7007,   66352
1342348871637,  2872811,       20,    7054,   66375
1342348871837,  2929582,       20,    6899,   66838
1342348872037,  2963253,       20,    7043,   67265
1342348872246,  3018769,       20,    7146,   67990
1342348872446,  3066508,       20,    7261,   68847
1342348872646,  3125287,       20,    7371,   70166
1342348872847,  3170583,       20,    7538,   70009
1342348873047,  3226707,       20,    7368,   70777
1342348873247,  3269497,       20,    7440,   71966
1342348873447,  3329339,       20,    7080,   73119
1342348873647,  3372251,       20,    7063,   73138
1342348873847,  3430059,       20,    7428,   73274
1342348874048,  3479305,       20,    7478,   73601
1342348874250,  3523730,       20,    7358,   73854
1342348874450,  3573971,       20,    7308,   75056
1342348874651,  3623428,       20,    7304,   75605
1342348874851,  3640052,       20,    7298,   75611
