time         ,iter.    ,bestScore,live    ,dead
1342295070625,        0,        0,       0,       0
1342295070825,     3942,      288,     220,     958
1342295071025,    12145,      288,     291,    3002
1342295071225,    18920,      288,     293,    4674
1342295071425,    47681,      288,     590,   10807
1342295071625,    80258,      288,     752,   17590
1342295071825,   116991,      288,     765,   25099
1342295072054,   147988,      288,     816,   30996
1342295072254,   195621,      288,     856,   38884
1342295072454,   224778,      288,    1043,   43352
1342295072655,   260876,      288,    1216,   49371
1342295072855,   275963,      288,    1076,   52027
1342295073056,   322392,      288,     997,   59008
1342295073256,   347542,      288,     856,   61951
1342295073456,   394494,      288,     799,   68055
1342295073656,   420000,      288,     814,   70728
1342295073856,   471770,      288,    1161,   77927
1342295074056,   502951,      288,    1234,   81982
1342295074256,   542673,      288,    1350,   85914
1342295074784,   561109,      288,    1266,   87707
1342295074984,   604886,      288,    1180,   91683
1342295075198,   646109,      288,    1075,   95988
1342295075398,   684078,      288,     959,   99298
1342295075598,   708179,      288,     948,  101140
1342295075798,   745330,      288,     945,  104766
1342295075998,   771234,      288,     927,  106817
1342295076198,   822339,      288,     840,  112972
1342295076402,   847018,      288,     779,  115264
1342295076608,   879312,      288,     765,  116148
1342295076838,   913702,      288,     259,  117810
1342295077038,   917730,      288,       0,  118178
