time         ,iter.    ,bestScore,live    ,dead
1342298829153,        0,        0,       1,      -1
1342298829353,    91908,       60,    2332,   19435
1342298829553,   137424,       60,    2430,   28175
1342298829810,   206341,       60,    2346,   39562
1342298830011,   295618,       60,    2333,   55922
1342298830211,   341205,       60,    2360,   63899
1342298830411,   424369,       60,    2280,   76135
1342298830611,   470595,       60,    2217,   83887
1342298830858,   531889,       60,    1493,   90237
1342298831058,   550619,       60,       0,   92647
