time         ,iter.    ,bestScore,live    ,dead
1342348937024,     2260,       48,     452,    -112
1342348937224,    74071,       50,    8091,   -7172
1342348937424,   130394,       50,   13788,  -12869
1342348937624,   208944,       50,   20399,  -19481
1342348937827,   263369,       50,   25118,  -24199
1342348938027,   339260,       50,   31260,  -30340
1342348938227,   391883,       50,   35146,  -34226
1342348938427,   471883,       50,   40713,  -39793
1342348938628,   518731,       50,   44533,  -43613
1342348938828,   595953,       50,   51254,  -50333
1342348939028,   645000,       50,   54503,  -53582
1342348939229,   725000,       50,   60283,  -59362
1342348939429,   778463,       50,   62888,  -61967
1342348939684,   852054,       50,   67233,  -66312
1342348939884,   929558,       50,   72007,  -71087
1342348940085,   991876,       50,   75783,  -74862
1342348940285,  1065150,       50,   80002,  -79081
1342348940485,  1124564,       50,   83700,  -82779
1342348940685,  1189978,       50,   87404,  -86483
1342348940885,  1246967,       50,   90839,  -89918
1342348941086,  1324869,       50,   96950,  -96029
1342348941287,  1385843,       50,  101003, -100083
1342348941487,  1465613,       50,  104537, -103616
1342348941687,  1531706,       50,  107658, -106737
1342348941890,  1595448,       50,  111910, -110989
1342348942090,  1673463,       50,  117554, -116633
1342348942290,  1734906,       50,  121917, -120996
1342348942490,  1815056,       50,  126218, -125297
1342348942691,  1878870,       50,  129577, -128656
1342348942897,  1960892,       50,  134157, -133236
1342348943097,  2028714,       50,  137598, -136677
1342348943297,  2095960,       50,  141319, -140399
1342348943498,  2179083,       50,  145171, -144250
1342348943698,  2242426,       50,  148509, -147588
1342348943898,  2319745,       50,  152607, -151686
1342348944100,  2379260,       50,  155121, -154200
1342348944300,  2452487,       50,  159425, -158504
1342348944500,  2506824,       50,  162786, -161865
1342348944700,  2577682,       50,  166709, -165788
1342348944900,  2645348,       50,  170767, -169846
1342348945100,  2724550,       50,  175609, -174688
1342348945300,  2786478,       50,  179225, -178304
1342348945500,  2865302,       50,  184414, -183493
1342348945700,  2925336,       50,  188384, -187463
1342348945900,  3002081,       50,  194528, -193607
1342348946102,  3066373,       50,  197687, -196767
1342348946332,  3142751,       50,  201021, -200100
1342348946542,  3228144,       50,  204381, -203460
1342348946744,  3296821,       50,  207700, -206779
1342348946944,  3378631,       50,  210619, -209698
1342348947144,  3442804,       50,  214244, -213324
1342348947344,  3525409,       50,  217291, -216370
1342348947544,  3588176,       50,  220344, -219423
1342348947744,  3670155,       50,  223683, -222762
1342348947944,  3734004,       50,  226760, -225839
1342348948144,  3814354,       50,  230738, -229818
1342348948344,  3879771,       50,  233703, -232782
1342348948544,  3958588,       50,  237929, -237008
1342348948745,  4023371,       50,  241023, -240102
1342348948945,  4102477,       50,  245189, -244268
1342348949145,  4164572,       50,  248191, -247270
1342348949345,  4244692,       50,  251473, -250552
1342348949545,  4309369,       50,  253389, -252468
1342348949745,  4387961,       50,  257082, -256161
1342348949945,  4454039,       50,  260800, -259878
1342348950145,  4531580,       50,  264474, -263554
1342348950348,  4599605,       50,  267723, -266877
1342348950553,  4683297,       50,  271395, -270474
1342348950753,  4748723,       50,  273609, -272688
1342348950953,  4829546,       50,  276459, -275538
1342348951153,  4895000,       50,  279078, -278157
1342348951353,  4977198,       50,  281898, -280977
1342348951553,  5045398,       50,  283872, -282951
1342348951753,  5128009,       50,  286020, -285099
1342348951954,  5195819,       50,  288020, -287099
1342348952154,  5221580,       50,  288527, -287606
