time         ,iter.    ,bestScore,live    ,dead
1342348900998,        0,        0,       1,      -1
1342348901201,    50417,       86,    1107,    4259
1342348901401,   107659,       88,    1728,    8624
1342348901601,   156714,       90,    2005,   11017
1342348901809,   215778,       92,    2265,   16086
1342348902012,   258753,       92,    2527,   18130
1342348902212,   316703,       94,    2829,   21271
1342348902412,   356067,       94,    3122,   23007
1342348902612,   411262,       94,    3329,   27544
1342348902812,   447354,       94,    3535,   30187
1342348903012,   503421,       96,    3707,   31304
1342348903212,   541271,       96,    3807,   32625
1342348903416,   597304,       96,    4438,   36653
1342348903616,   631160,       96,    5069,   38637
1342348903816,   683274,       96,    5385,   41008
1342348904041,   719024,       96,    5572,   43288
1342348904241,   766324,       98,    5883,   46186
1342348904441,   818264,       98,    6349,   46950
1342348904641,   834943,       98,    6507,   47332
1342348904841,   885195,      128,    5198,   62278
1342348905713,   919203,      128,    5300,   70559
1342348905913,   977307,      128,    5414,   83440
1342348906127,  1013000,      128,    5837,   90755
1342348906327,  1063046,      128,    6741,  103879
1342348906632,  1104217,      128,    7429,  113504
1342348906832,  1161347,      128,    8880,  125088
1342348907096,  1191027,      128,    9679,  130431
1342348907296,  1246816,      128,   10926,  141262
1342348907577,  1278754,      128,   11495,  147462
1342348907777,  1337816,      128,   12334,  158849
1342348908035,  1368210,      128,   13293,  164100
1342348908235,  1426332,      128,   14426,  174885
1342348908520,  1457086,      128,   15182,  179893
1342348908720,  1505210,      128,   16692,  185921
1342348909083,  1543605,      128,   17721,  192987
1342348909283,  1600032,      128,   19213,  202013
1342348909549,  1631536,      128,   19944,  206029
1342348909749,  1686533,      128,   21473,  215252
1342348909949,  1715702,      128,   22255,  219881
1342348910183,  1720957,      128,   22315,  220795
1342348910383,  1762787,      128,   23507,  227385
1342348910670,  1809823,      128,   24581,  235290
1342348910870,  1866451,      128,   26252,  242899
1342348911108,  1898295,      128,   27504,  247318
1342348911308,  1956539,      128,   29117,  254677
1342348911545,  1989328,      128,   29780,  259439
1342348911745,  2040716,      128,   31176,  267031
1342348912115,  2081455,      128,   32026,  271578
1342348912315,  2138700,      128,   33870,  279655
1342348912550,  2170737,      128,   34784,  283771
1342348912750,  2227436,      128,   36439,  291666
1342348912992,  2263603,      128,   36838,  296396
1342348913192,  2320767,      128,   37807,  303568
1342348913436,  2357157,      128,   38745,  307217
1342348913636,  2413535,      128,   39875,  313268
1342348915401,  2450259,      128,   40909,  316529
1342348915601,  2507851,      128,   41918,  324401
1342348915806,  2548907,      128,   43007,  330117
1342348916006,  2604049,      128,   43847,  336105
