time         ,iter.    ,bestScore,live    ,dead
1342294819496,     2129,       22,     317,     241
1342294819698,    63457,       22,    7391,     864
1342294821844,   113804,       22,   13285,    -426
1342294822044,   184889,       22,   21392,   -2691
1342294824314,   213789,       22,   24549,   -4069
1342294824514,   281794,       22,   32022,   -6827
1342294826729,   318598,       22,   36422,   -8752
1342294826929,   363655,       22,   41124,  -10821
1342294829156,   410469,       22,   46137,  -12798
1342294829356,   482476,       22,   54252,  -16641
1342294831512,   497021,       22,   55723,  -17479
1342294831712,   497021,       22,   55724,  -17480
