time         ,iter.    ,bestScore,live    ,dead
1342345517040,        0,        0,       0,       0
1342345517240,     6360,      286,     561,    1955
1342345517440,    36167,      288,     856,    9417
1342345517640,    85374,      288,     929,   18953
1342345517840,   121298,      288,    1147,   25527
1342345518040,   157782,      288,    1373,   33063
1342345518240,   193576,      288,    1337,   41296
1342345518465,   238120,      288,     835,   51068
1342345518674,   302730,      288,     771,   68036
1342345518957,   341557,      288,     444,   78375
1342345519158,   362345,      288,       0,   84584
