time         ,iter.    ,bestScore,live    ,dead
1342298031554,        0,        0,       0,       0
1342298031764,     4528,       65,     923,     381
1342298031965,    17140,       67,    3111,    1211
1342298032165,    27811,       67,    4827,    1890
1342298032365,    46281,       67,    7366,    3077
1342298032565,    47964,       67,    7594,    3130
1342298032767,    54737,       67,    8651,    3609
1342298032967,    65351,       67,   10087,    4217
1342298033171,    69593,      190,   10768,    4485
1342298033393,    71929,      190,   11136,    4694
1342298033593,    84694,      190,   12722,    5218
1342298033793,   103675,      190,   15174,    6500
1342298033993,   110304,      192,   16030,    6885
1342298034238,   113225,      192,   16460,    7042
1342298034467,   119252,      192,   17142,    7435
1342298034690,   131632,      194,   18595,    8188
1342298034900,   147898,      198,   19912,    9910
1342298035103,   162452,      198,   21033,   11577
1342298035303,   165500,      202,   21179,   12023
1342298035503,   167560,      202,   21226,   12319
1342298035703,   169121,      202,   21224,   12621
1342298035906,   170677,      202,   21209,   12926
1342298036120,   172223,      202,   21211,   13140
1342298036426,   173383,      202,   21199,   13304
1342298037048,   173993,      202,   21194,   13393
1342298037259,   174250,      202,   21205,   13438
1342298037459,   174327,      202,   21203,   13458
1342298037659,   174390,      202,   21196,   13477
1342298037859,   176532,      202,   21199,   13855
1342298038076,   182191,      202,   21282,   14933
1342298038284,   192335,      202,   21954,   16045
1342298038490,   195000,      202,   22097,   16397
1342298038697,   201313,      202,   22333,   17399
1342298038898,   212854,      202,   22782,   19397
1342298039098,   219462,      202,   23047,   19882
1342298039298,   223164,      202,   23089,   20480
1342298039498,   225407,      202,   23084,   20929
1342298039702,   226747,      202,   23110,   21101
1342298039902,   228182,      202,   23162,   21278
1342298040102,   229663,      202,   23185,   21535
1342298040302,   231182,      202,   23235,   21751
1342298040502,   232372,      202,   23305,   21875
1342298040744,   232987,      202,   23327,   21946
1342298040944,   233663,      202,   23334,   22005
1342298041146,   235682,      202,   23359,   22331
1342298041474,   235683,      202,   23360,   22331
1342298041674,   235684,      202,   23361,   22331
