time         ,iter.    ,bestScore,live    ,dead
1342298833246,        0,        0,       1,      -1
1342298833446,    43477,      419,    7303,    4675
1342298833647,    70256,      421,    8664,    9869
1342298833854,   118105,      421,   14458,   15785
1342298834054,   141246,      421,   17068,   18655
1342298834254,   186664,      421,   20215,   25839
1342298834490,   217242,      421,   23628,   29233
1342298834691,   263508,      427,   26276,   37099
1342298834930,   294675,      427,   26661,   44263
1342298835130,   338701,      427,   28633,   52226
1342298835952,   368629,      427,   29728,   58300
1342298836152,   412710,      427,   31716,   66398
1342298836387,   443521,      427,   33114,   71349
1342298836587,   490144,      427,   34681,   79885
1342298836801,   519470,      427,   35605,   85319
1342298837001,   564537,      427,   37506,   92840
1342298837229,   595733,      427,   39273,   97189
1342298837429,   640976,      427,   40784,  106114
1342298837664,   672184,      427,   41533,  111732
1342298837864,   719589,      427,   43212,  119163
1342298838078,   748537,      427,   43987,  124493
1342298838278,   786148,      427,   45315,  130308
