time         ,iter.    ,bestScore,live    ,dead
1342299075456,        0,        0,       1,      -1
1342299075679,    59228,       60,     999,   11116
1342299075880,   141446,       60,    1170,   23441
1342299076090,   167809,       60,    1160,   27267
1342299076290,   244675,       60,    1207,   36261
1342299076884,   277997,       60,    1173,   39755
1342299077084,   360112,       60,    1411,   49116
1342299077285,   419984,       60,    1396,   56860
1342299077557,   501066,       60,    1225,   65930
1342299077757,   587008,       60,    1267,   75138
1342299077967,   646640,       60,    1256,   80192
1342299078229,   723360,       60,     813,   86232
1342299078429,   799679,       60,     470,   93165
1342299078629,   841481,       60,     470,   97303
1342299078829,   916347,       60,     450,  105178
1342299079071,   946560,       60,     391,  108101
1342299079271,   953644,       60,       0,  108723
