time         ,iter.    ,bestScore,live    ,dead
1342298887746,        0,        0,       0,      -1
1342298887946,    49253,      283,    4362,    8044
1342298888146,    81438,      283,    4920,   14605
1342298888346,   128545,      283,    5310,   24444
1342298888546,   160374,      283,    5847,   29907
1342298888746,   206547,      283,    5651,   37369
1342298888948,   234929,      283,    5746,   42143
1342298889148,   268734,      283,    5683,   47714
1342298889363,   298562,      283,    6059,   53017
1342298889563,   345925,      283,    6524,   60336
1342298889770,   375568,      283,    6614,   66127
1342298889970,   422112,      283,    6737,   73584
1342298890201,   453188,      283,    6798,   79067
1342298890401,   498534,      283,    7478,   85725
1342298890655,   529015,      283,    7672,   91177
1342298890855,   572793,      283,    7664,   99199
1342298891070,   604560,      283,    7750,  103801
1342298891270,   651373,      283,    8014,  111541
1342298891482,   682239,      283,    8084,  115356
1342298891682,   731958,      283,    8075,  122068
1342298891883,   765311,      283,    8031,  126993
1342298892083,   808655,      283,    8172,  132795
1342298892292,   842761,      283,    8364,  137486
1342298892492,   880732,      283,    8732,  141959
1342298892732,   918127,      283,    8847,  146572
1342298892932,   921187,      283,    8829,  146867
