time         ,iter.    ,bestScore,live    ,dead
1342345765009,        0,        0,       1,      -1
1342345765260,    39544,       57,     812,    2390
1342345765551,    90789,       57,    1655,    3212
1342345765838,   142714,       57,    2237,    3241
1342345766117,   191824,       57,    2843,    3568
1342345766383,   240383,       57,    3617,    3476
1342345766628,   291881,       57,    3455,    4616
1342345766851,   342714,       57,    3500,    4939
1342345767058,   392674,       57,    3654,    5093
1342345767258,   449486,       57,    3246,    6046
1342345767458,   500057,       57,    3064,    7171
1342345767658,   554942,       57,    3019,    8656
1342345767858,   607168,       57,    3138,    9361
1342345768058,   659293,       57,    3294,   10083
1342345768258,   710237,       57,    3509,   10852
1342345768458,   761810,       57,    3761,   11259
1342345768668,   815990,       57,    3335,   12636
1342345768868,   868548,       57,    3306,   13334
1342345769068,   919769,       57,    3245,   13465
1342345769268,   970575,       57,    3075,   14267
1342345769469,  1020581,       57,    3022,   14510
1342345769677,  1076204,       57,    2788,   14790
1342345769877,  1138334,       57,    1798,   16775
1342345770078,  1191238,       57,     509,   19546
1342345770278,  1221631,       57,       0,   21476
