time         ,iter.    ,bestScore,live    ,dead
1342345801566,        0,        0,       1,      -1
1342345801858,    51999,      271,    3509,   11041
1342345802059,   106420,      271,    5485,   23845
1342345802279,   129593,      271,    5914,   30052
1342345802479,   183814,      271,    6683,   42470
1342345802717,   207055,      271,    7884,   46964
1342345802917,   260444,      271,   10279,   56783
1342345803117,   278018,      271,   10911,   60932
1342345803432,   321633,      271,   12286,   69145
1342345803750,   370924,      271,   13246,   78111
1342345804077,   419443,      271,   13818,   85672
1342345804375,   467510,      271,   15945,   93882
1342345804628,   515967,      271,   18295,  100731
1342345804892,   567100,      271,   20080,  108786
1342345805157,   618507,      271,   21285,  116342
1342345805426,   671610,      271,   22693,  124195
1342345805698,   725313,      271,   24393,  131556
1342345805898,   777929,      271,   25863,  138740
1342345806098,   809883,      271,   26289,  142641
1342345806298,   843290,      271,   26958,  146808
1342345806565,   898124,      271,   27138,  153740
1342345806766,   952651,      271,   28015,  159892
1342345806966,   987808,      271,   28358,  165292
1342345807278,  1022087,      271,   28672,  170157
1342345807478,  1076264,      271,   28797,  178515
1342345807678,  1111239,      271,   28674,  183620
1342345807943,  1156800,      271,   28704,  189307
1342345808143,  1211919,      271,   29310,  194124
1342345808343,  1244564,      271,   29534,  197917
1342345808543,  1297813,      271,   29485,  204856
1342345809840,  1300402,      271,   29488,  205344
1342345810040,  1355876,      271,   29570,  210922
1342345810240,  1396098,      271,   29553,  215689
1342345810534,  1449499,      271,   30782,  220506
1342345810734,  1504945,      271,   31064,  225619
1342345810934,  1531438,      271,   31095,  228968
1342345811134,  1585208,      271,   31881,  234158
1342345811334,  1610541,      271,   32011,  236119
1342345811534,  1664767,      271,   32959,  240367
1342345811734,  1690572,      271,   33713,  243012
1342345811934,  1743544,      271,   34439,  249708
1342345812144,  1774204,      271,   34953,  252068
1342345812348,  1829612,      271,   35499,  257269
1342345812548,  1856774,      271,   35555,  259827
1342345812753,  1913589,      271,   35888,  265432
1342345812968,  1942443,      271,   36316,  267623
1342345813168,  1996428,      271,   36667,  271610
1342345813385,  2031035,      271,   37187,  273942
1342345813585,  2083649,      271,   37570,  279317
1342345813823,  2120794,      271,   37527,  282144
1342345814023,  2176863,      271,   37724,  287610
1342345814250,  2213040,      271,   37910,  290583
1342345814450,  2267383,      271,   38216,  294277
1342345814697,  2306216,      271,   38401,  297122
1342345814898,  2360727,      271,   38393,  301167
1342345815134,  2398140,      271,   39002,  303391
1342345815334,  2452647,      271,   39888,  306851
1342345815585,  2492076,      271,   40289,  309940
1342345815785,  2546641,      271,   40876,  313798
1342345817767,  2586728,      271,   41366,  316692
1342345817968,  2586728,      271,   41366,  316692
