time         ,iter.    ,bestScore,live    ,dead
1342298752895,        0,        0,       0,       0
1342298753095,     4782,      286,     470,     981
1342298753295,    10412,      288,     610,    2407
1342298753495,    20261,      288,     809,    4677
1342298753695,    31618,      288,    1034,    7552
1342298753895,    51048,      288,     852,   12195
1342298754109,    87169,      288,    1268,   20130
1342298754309,   128245,      288,    1278,   30038
1342298754598,   172350,      288,    1542,   40196
1342298754807,   220660,      288,    1093,   51500
1342298755007,   246561,      288,    1403,   55111
1342298755207,   287709,      288,    1567,   61311
1342298755407,   302615,      288,    1369,   63743
1342298755612,   355000,      288,    1359,   71223
1342298755812,   379767,      288,    1342,   74899
1342298756023,   430868,      288,    1458,   82623
1342298756223,   452729,      288,    1322,   85997
1342298756423,   505000,      288,    1168,   92833
1342298756951,   519787,      288,    1148,   95597
1342298757151,   567449,      288,    1062,  100043
1342298757354,   594264,      288,     591,  101966
1342298757554,   607637,      288,       0,  102941
