time         ,iter.    ,bestScore,live    ,dead
1342299012562,     2283,      136,      84,     573
1342299012769,    26264,      136,     538,    5606
1342299012969,    83136,      136,     805,   15846
1342299013169,   128533,      136,     914,   22413
1342299013369,   191580,      136,     871,   31248
1342299013569,   236925,      136,     892,   36529
1342299013827,   298682,      136,     943,   42616
1342299014027,   360966,      136,     834,   49187
1342299014234,   396401,      136,     860,   53939
1342299014436,   460806,      136,     854,   61077
1342299014636,   498860,      136,     768,   65004
1342299014836,   561104,      136,     352,   70553
1342299015040,   609302,      136,     351,   74543
1342299015240,   619319,      136,       0,   75316
