time         ,iter.    ,bestScore,live    ,dead
1342298282718,     2093,      136,     164,     556
1342298282918,    28929,      136,     830,    6903
1342298283197,    50322,      136,    1071,   11493
1342298283397,    80620,      136,    1244,   17809
1342298286942,   129139,      136,    1457,   27156
1342298287142,   156800,      136,    1574,   32407
1342298291252,   202284,      136,    1601,   39179
1342298291465,   236389,      136,    1529,   43742
1342298291739,   273139,      136,    1493,   48503
1342298291945,   317174,      136,    1221,   54388
1342298292184,   346273,      136,    1075,   58573
1342298292384,   385939,      136,     643,   63320
1342298292584,   400182,      136,       0,   64927
